dataset,index,input_sha256,prompt_length,target_length,DT_RISE,DT_MAS,DT_Recall10,signed_RISE_source
niah_mv_v2,16,9f9ff83f0dd1a2bbe029d1e3c17c818c306ea439cb920ef89fecb6fdfac14b2d,958,232,0.025,0.04817893143552706,1.0,proof
niah_mv_v2,17,ab7695c261eead68669787a77f9d6d7a44c49c4155a629d8dc631d62afe08e7a,360,279,0.061842105263157886,0.09231766625189612,0.35714285714285715,proof
niah_mv_v2,18,ae80343343265f8054ccca2370052a2bad42151c7b568b31ed7e45ec3efee413,352,259,0.06696428571428571,0.09230419209382319,0.5263157894736842,proof
niah_mv_v2,19,714c3242df759a2390e829545672ebc39429c38f6e7e4b3f79fe6a1f9d5552dd,958,217,0.03292540792540792,0.047485986482186236,1.0,proof
niah_mv_v2,20,89f8c545dad0983d9306ab1c1f9b91178322c1a686b5332c1db5b6bf008d59cb,364,292,0.06697860962566846,0.11911430569009888,0.38636363636363635,proof
niah_mv_v2,21,3fc67d2e8d6a817c2ed5807cb0c1dad2af9268938ff1c4c5ef7785fb85d1be14,954,203,0.03564120054570259,0.05976617818469108,1.0,proof
niah_mv_v2,22,4ff5d0c7bb22e1c3bf1c0be2ea326b8925bb8cf0c343b2226eb5be996c0f6e7b,360,262,0.09545454545454546,0.13635828700166444,0.4523809523809524,proof
niah_mv_v2,23,4702ed4191c8fb9f072d45b086039bfacec5420db47142c1718da6d3d0a2faf4,360,240,0.14749163879598665,0.19519109705708595,0.5,proof
niah_mv_v2,24,5d784468d6f21d7cd464cb4e9cbe894991e2fdec7e5e7a6d661bde0c85d98f30,356,243,0.06672185430463576,0.09173636006057387,0.525,proof
niah_mv_v2,25,ae21fd60c334cbeca4e4f9155e6d096b811f6ae697ee2217300a3c70686bf236,352,250,0.048295454545454544,0.09409712762221445,0.5789473684210527,proof
niah_mv_v2,26,8633daf9345739e7f3ba1ee7b6e9ddacfbdac52dc3509e235d66b7630e9c6e01,958,327,0.03237577639751552,0.06041273866845277,0.868421052631579,proof
niah_mv_v2,27,3bcdf54f2b8abccc101cf501d2d6fb51ff106fd6be64eb1c1da1f8f70f196e2f,352,250,0.04322784810126583,0.08709733868243516,0.5263157894736842,proof
niah_mv_v2,28,7632edb0312151383338ed2f68a2b3573853632d7378ad6f1b4c60951bd8963f,356,215,0.08000459136822773,0.1012505174211179,0.45,proof
niah_mv_v2,29,a2fbe825c2b955a961b9ef3de2fddf471c77b6df1f6a9fb1fe6a0102641807ae,352,257,0.06796375266524521,0.12547520242590554,0.5789473684210527,proof
niah_mv_v2,30,688257034a310cf0ae5ec9f509d3bce38974983bfa78a7ba382841b6e16e1ed8,958,231,0.039224751066856335,0.053105119801298895,0.9736842105263158,proof
niah_mv_v2,31,a2be2892d780477adfdaf28a809e42bd6a9bea8a4a9825c3f90688423b812558,357,223,0.07495004995004995,0.09518312495317494,0.425,proof
niah_mv_v2,32,9548027e4187f21de25ff9590613f1d35a3aad4706ed0226f3dd67721b38de21,352,273,0.03735795454545454,0.07458615334264972,0.5526315789473685,proof
niah_mv_v2,33,f8141a8c34be9f0549e4a5e7e1cb24e3a75969b0d7bb06f63cc9a9c879cade53,356,267,0.08170103092783505,0.11515027449840423,0.45,proof
niah_mv_v2,34,3259ddee9d73ba7353c8fb00720c2879c507f1fb986b206b195560382151316d,348,241,0.09644194756554306,0.13138359854629553,0.5277777777777778,proof
niah_mv_v2,35,ca217c721fe2636894349c5c9690dfcbd32cfc51a4d32a57033557e0b6808ab7,958,190,0.038745704467353946,0.050269787307842054,0.9736842105263158,proof
niah_mv_v2,36,6d51653f2d713de71a7fa169ee24d1659c79e5bf3b1d043947ffc37458ecc9c5,360,261,0.07464973730297723,0.1290815882831326,0.5238095238095238,proof
niah_mv_v2,37,0a6e631f9226c6dffed613b357da034e7188058efc446903ad27b0fbc33e3732,958,234,0.03796296296296296,0.057875970511009865,1.0,proof
niah_mv_v2,38,0f1943946a06f0fb8684e384d1776ac6a8b06c5a01d39d6a83f17e44e5b6e16a,356,267,0.09312144212523718,0.12334150428669292,0.45,proof
niah_mv_v2,39,8bec4acb2b3ae042950b6ba365f9316904ff4642dc52e216f8a1201b2a1bae7b,958,233,0.04439328277356447,0.06812044101667565,0.9736842105263158,proof
niah_mv_v2,40,2a837b988945fc4bdb8f99c9e6fdb90475b034ba7dcaa47351a9e2ccb7b56b3c,356,237,0.059250000000000004,0.09292393934225145,0.575,proof
niah_mv_v2,41,50388c58761cbb40b165d942ff71641c3bb57d28d816ce9dfdd80fd2f46248c3,352,248,0.07575431034482757,0.09310899319355619,0.5,proof
niah_mv_v2,42,7d338728ee3ccafb56af7ef10f45e759072efad16a80f85ed39b2eabc6c1530b,958,238,0.050222551928783374,0.07183705466001099,0.9736842105263158,proof
niah_mv_v2,43,9bd23f62f976b26feae2694166dbfa7f368f4905cd7752df74356344c4fc7745,356,291,0.04317269076305221,0.10179003857350966,0.475,proof
niah_mv_v2,44,361a7367bdc5aa96ea87e4566c6467f49d0a6e7549a6289329d64b4e408888b5,352,250,0.06889204545454546,0.0964271065652069,0.5789473684210527,proof
niah_mv_v2,45,ceda288f3a0380b2bf6b2cf288d07d87ba73b8d739cf75595f6f95e4e77c87d7,958,253,0.04112200435729847,0.05855391755948601,1.0,proof
niah_mv_v2,46,59ab0c91b81845ba11b1bcfe73b5e31a1fbb40a0f59343ad514cb918e19e3d52,356,278,0.04013994910941476,0.07739306436953483,0.525,proof
niah_mv_v2,47,ba0140c462cb4b727f3fa5382e1742fe54bdf211d3d19d7f48cb88b7f67ac12d,356,296,0.053990228013029315,0.08374549969342349,0.5,proof
niah_mv_v2,48,4afc327ad65ceb60c49e00384dec585f08e66419c3b7015396af81be80747f2b,954,228,0.027249999999999996,0.05099893399509583,0.9722222222222222,proof
niah_mv_v2,49,22356abae3c3e9add1eef37ee190100f1a74d79500e2cc47df83f257874a0642,352,222,0.0679372197309417,0.09392416101590062,0.5,proof
niah_mv_v2,50,7ccb4aa15b7c89d215b4345607adadd821bc2c325ff0a557a0754696e9c12b22,962,292,0.05635593220338984,0.08285764376053235,0.975,proof
niah_mv_v2,51,9e81795be081f00f8868bc43bb961e7590d06664f56b57ccde92770933ef7743,958,290,0.029647160068846812,0.0675732011342261,0.9210526315789473,proof
niah_mv_v2,52,00aad55418692bb6f263e9f95725c4dc5cdc1661773639d50b0247c2b194e1d7,958,216,0.041579634464751956,0.059671040557268594,0.9473684210526315,proof
niah_mv_v2,53,aacfa80287374ed99debcb8692cd290c5fffabd6f0a0db8cfc84048634cd8fc1,356,275,0.07008840864440077,0.09831522438804982,0.5,proof
niah_mv_v2,54,233efa3ce2f563874ca5325184b861637d55b8afe5f7d4cec253f10e6672b08f,954,290,0.025,0.03846817112587514,1.0,proof
niah_mv_v2,55,b1d21da74892d4a9e2c7b5d6eabe5e564d8700789ad82a123993ab961c15625f,958,302,0.025,0.04687524284520851,1.0,proof
niah_mv_v2,56,fbfdb20bba4e34384b96a75ebc73899bf2f229c7dd29bcab1eaa0f9a994301c8,356,291,0.06578624078624078,0.09365072528287392,0.5,proof
niah_mv_v2,57,18a7f3687979f6e3a4b21a803bcd16784d922aae6eeb7915b58365f54b6f9843,958,271,0.025,0.04886506193935991,0.9736842105263158,proof
niah_mv_v2,58,7cad7c4742367ef616917ef1f161d69db39ce6787adb2413df1765715e4f847d,958,198,0.04489528795811518,0.06305306857124049,0.9736842105263158,proof
niah_mv_v2,59,28ceb952aeb60e926f9f44b99d82e6e2db263dcf7c30755ccea9fd04638e9e3a,958,245,0.05798429319371727,0.09170233236777703,0.9473684210526315,proof
niah_mv_v2,60,5ec2a0f70e031d0858af73455d66293307b458b17b076dd0f3110a19f5966a2a,352,251,0.05588235294117647,0.07945845495891331,0.5789473684210527,proof
niah_mv_v2,61,da3241b316ac890aabd693aaefca4cb09e4fd0f4aeaf32cb66be50d4174f925c,958,225,0.025,0.043843434311171804,1.0,proof
niah_mv_v2,62,0be839ed1f4f2ca3f9fac4618a70d194af47989b35ae0b9517abe3d24ced0430,958,318,0.04485871271585558,0.06526469239732789,0.9736842105263158,proof
niah_mv_v2,63,6c22337a11d0fa78e25173460dfc9ca9eaf4b2c97aa5f2507d62b0ecebe64a99,954,212,0.027423469387755105,0.05364976963351982,0.9722222222222222,proof
niah_mv_v2,64,ca4f7e7be5026a9a9d65681ff3496cd9ba82533d7a9529af84280aa718a90dcd,958,246,0.025,0.046109675198780786,1.0,proof
niah_mv_v2,65,8173c46df27e89647918eec740c0f619cd8a84a3a0d0ea11ebf180920f1c3952,958,269,0.03927184466019418,0.05399296020698383,1.0,proof
niah_mv_v2,66,0bbff250efa1e56a1a68c8af52a1c3b5043708d79d3dcd7b5ed109316cbd531a,958,241,0.025,0.05259861226714566,0.9210526315789473,proof
niah_mv_v2,67,945d10e83e34443cf5026f8705925e3387bf1f7a7e9fc34e37ba0c190a776a22,954,214,0.03292580101180438,0.045207334235346675,0.9722222222222222,proof
niah_mv_v2,68,e7ec9ba881735b2558308f854205df993c4db6cf0792b4d5e899ea416c95889a,958,228,0.03905508072174738,0.06695813003086244,0.9736842105263158,proof
niah_mv_v2,69,0c6e9ae97fa76303f9419c5f17ed3f74ab59dc8f23f4c95510211736d2b1e45d,360,268,0.065894901144641,0.10975810815158975,0.5238095238095238,proof
niah_mv_v2,70,6905b9984daf64030df1402ca4b4dc8310356f3bfe7a899ca5e57892c749799c,958,257,0.04456087824351298,0.0666355609996373,0.9736842105263158,proof
niah_mv_v2,71,b228ea7d473f6c509ca86f6671685556755bad50b7961daaffc582120813d46d,958,213,0.04379815100154083,0.060206897896558406,1.0,proof
niah_mv_v2,72,b8976af7d6ab3731f072a0d1b28b5d003289465f2c24870dae856e2700f3e515,360,293,0.06691176470588237,0.1303445856781164,0.4523809523809524,proof
niah_mv_v2,73,9a08c782ea2e0f005d06f700362a895108fa053096f2a6ec41d5b9f6855ddbd9,364,295,0.050401606425702815,0.10694263151347165,0.4772727272727273,proof
niah_mv_v2,74,559318ec795897c1ec07e5175f79b35338e70a0495f9479c9cc55ba857caca71,352,197,0.05659235668789808,0.08740872559988869,0.631578947368421,proof
niah_mv_v2,75,e0379b39f5e55cbc3fee9338b1d1aa79e9372950b9150daaf9556923de001711,348,287,0.08917582417582418,0.1035436712276659,0.5,proof
niah_mv_v2,76,36ab8db263151b6220a3bbbf8179f70d413be78a89cbfd91e5fe721048525edd,352,232,0.04318181818181819,0.08079289444636983,0.5789473684210527,proof
niah_mv_v2,77,164c11357b4da14116ba7bdaeca565126e28d309dfb6f0977b908789eb3f8835,962,239,0.03991803278688525,0.06282645129352396,0.975,proof
niah_mv_v2,78,8cf3d611a6db1350d3df10c7b1123dfab366dda735e636eb8f12a52c4f286c08,352,251,0.09112339930151339,0.11375678177383138,0.5263157894736842,proof
niah_mv_v2,79,5987719a5f027941b929e22791c3dfaa9a89f3b49f966c3e3b0d5e1729e0983b,360,209,0.06916342412451362,0.11281450263049994,0.4523809523809524,proof
niah_mv_v2,80,32f711d485971c447b98c1776be145fef27e12e589dc8d548fdc0b1ad187bf78,958,224,0.02725653206650831,0.058690365129087006,1.0,proof
niah_mv_v2,81,0f165314b200f2f8af7a5fa6a0edd5ec56e87e04e5b73f532722f6cacc82e555,958,252,0.0365929203539823,0.08589806810901168,0.9736842105263158,proof
niah_mv_v2,82,f41b6995bcdab4dd8df73f7c462ba327933e8e44ab5d3e286b71dca73d85b931,958,241,0.048809523809523817,0.07276840057601215,1.0,proof
niah_mv_v2,83,76201fc7ad8926467d3bfecbb74d1c98360820c9938ad8003ec8e0e132f1d666,958,282,0.02530674846625767,0.03941701472519007,1.0,proof
niah_mv_v2,84,f6aae916fef3bed78db4047e19a3a3a487acbd775d9f712a065e73cc29d772ed,376,311,0.07563131313131315,0.1309203052418857,0.34,proof
niah_mv_v2,85,95e0f61fb6f67e90aa183e624c66feca35d7d0fe0303a729e2e678c433863465,356,260,0.03906685236768802,0.08381439151228787,0.525,proof
niah_mv_v2,86,b87c5473d8a3a84536b6513721ed87cd9e88c7629e5ce43bbc2745ef7be25b54,958,291,0.025,0.04052681350631576,0.9736842105263158,proof
niah_mv_v2,87,da3c9538c0832d2a98a8abe0e3a3b47e409b37b02e126af96511345d3bbfe6a2,360,285,0.075,0.10557078744059825,0.4523809523809524,proof
niah_mv_v2,88,002e90689174f70e8497bfb8683589a337f939a2873550acfcdefac4f9dfc301,356,287,0.09513986013986013,0.14372895995181614,0.34210526315789475,proof
niah_mv_v2,89,f21cbd6deb1818ee8edd78ef807f93b7b66c1ac39725b94bc8b77aefad3229c8,958,265,0.03295454545454546,0.05768739786382012,0.9736842105263158,proof
niah_mv_v2,90,0decc329abe5c499f5d5b058083051d265a3a98c21c717eedde6adb995e09d71,958,321,0.052160493827160495,0.08133096836726714,0.9473684210526315,proof
niah_mv_v2,91,1e6faf9f4e34cc45240c98ca83c557b2cdb7a82cce36f517d439e3f10237bd60,360,303,0.09691011235955056,0.12501618329216405,0.4523809523809524,proof
niah_mv_v2,92,2e52b5d898a3d45315cbd4f44d450cd7dcb537f307daee03e701e8173a6889a9,356,279,0.03988888888888888,0.08526207251108076,0.525,proof
niah_mv_v2,93,20e36ece51481732979af0a05c54002a70d031c776e2037277975f18bc67f24a,352,266,0.06368360277136258,0.08973489394035694,0.5526315789473685,proof
niah_mv_v2,94,e2844d7c845b6c4b2134896cc2f1a6ec6574623c6d2c87cf66570b4a525a65c0,958,224,0.07685512367491168,0.09831352497370882,0.9473684210526315,original_signed_call
niah_mv_v2,95,e1907950792665b5efbdf3be78d968143950b565c9b5ac2c666a7e9feae45829,954,230,0.03190140845070423,0.05868930040557826,1.0,proof
niah_mv_v2,96,57dbfd1d7d808b1c72ea861d9b0f0967ed40151e27f159d384b3ac0676c4d1d5,958,255,0.0329476861167002,0.056846962381608614,1.0,proof
niah_mv_v2,97,af3f16ea8977c530791ed05251fb96c304cbd5dca23b6b7c0def6f0753acd6e6,360,256,0.12620593692022264,0.16401526422201468,0.47619047619047616,proof
niah_mv_v2,98,9bb10df49bdf4de6040b1e5d06e1cf91dd41f4448f83192bc513c7a58253edda,958,241,0.04009216589861751,0.05181286895118621,0.9736842105263158,proof
niah_mv_v2,99,71ec3d5c6531e46b3134354387d8577f4926c68e83e2772dacc1b87b3ec7e974,958,229,0.04468658178256611,0.07265207399329125,0.9473684210526315,proof
niah_mv_v4,0,df42d1f5ba1e31a032630f7dd062a754f2cab4a9699c61120788afc67a1a8e27,347,338,0.09628378378378377,0.12337969822061975,0.2625,proof
niah_mv_v4,1,2495a361fc2a89eb96782f3163c359d670df3969e2b09535a73e47653e649069,954,273,0.025,0.06581349845516642,0.6973684210526315,proof
niah_mv_v4,2,9c25c90c09b9f5e27c3fd74412c8682ac94b67969404827ee2a9c28d993bd532,960,405,0.050797101449275364,0.06750015076407553,0.7,proof
niah_mv_v4,3,ecad99197670ed4f3929786b4c1b77f6b707c1c7af0f6648feefa65c1625b79d,948,291,0.04210144927536232,0.06295525122184789,0.7361111111111112,proof
niah_mv_v4,4,c3772841dcf362d6ae8169b45d39374931132c68eb6c20d2687e0d1e42586c3e,960,387,0.029461279461279466,0.06438430012620913,0.675,proof
niah_mv_v4,5,b488463a6614eee47799725adc7c72380ecc8d51657494c7b6bab04e04d01044,955,446,0.03289473684210527,0.047983730568436175,0.7236842105263158,proof
niah_mv_v4,6,3f65a464b7a0b2ff94704c4092fe22a4e99e5fe28939914e5afc43187b2458a0,954,269,0.03771534044298606,0.07734549586668849,0.7105263157894737,proof
niah_mv_v4,7,f2d105fd14ff0612ebf294f0cc59fae6b0117b1dc41dd1fccf4d446e983c4663,954,316,0.041469594594594594,0.06860820175649214,0.7105263157894737,proof
niah_mv_v4,8,70eb869299b18ab5982553f59cdac28838ef68f413f048a02a73c983b2d3f350,960,401,0.05511647254575708,0.07088949418065642,0.7,proof
niah_mv_v4,9,a6be0e5f392400c70769b5fecefd0539a0c3d81c3a677e481471a207d95c6dc0,960,289,0.03690706679574056,0.05507699080273629,0.725,proof
niah_mv_v4,10,eae3dc03a6c87fccd957c1505ebb29ea141446c43cd49b0c96cfa233300acf50,335,356,0.06263796909492272,0.09893528194448856,0.2638888888888889,proof
niah_mv_v4,11,fd873428ef35e911034929bd6034ce227fbcbabcd583421683ef5d7b25db20ef,954,272,0.04312961443806398,0.0643888015063214,0.7236842105263158,proof
niah_mv_v4,12,993b1491e3776da28f6224d31fe46ec45d6fa4440337e0aca005cd96f62d9dc2,341,365,0.05204590818363273,0.09896801566630724,0.25,proof
niah_mv_v4,13,b428571ac35c2f4249beabf09a5da963a69717e1b9a4719bcc7e08ab81739991,960,279,0.055755711775043945,0.0700991642701084,0.7125,proof
niah_mv_v4,14,dc713379ac0e832bae7102beef92f2d73f9c7ae18ac09ed49642678f8ef1a606,960,395,0.04058441558441559,0.05559188306438122,0.725,proof
niah_mv_v4,15,b7dc0c00a9cb3447bb34ed7942e3324ed080a62b055293aad416991006440fbe,954,345,0.040887850467289724,0.06493653829948702,0.7894736842105263,proof
niah_mv_v4,16,75fab34d6446ffa4ed16df9857b9f835f6bd9ef9af9b1e01ff0512844e7355ee,347,302,0.10740072202166065,0.1306112436764873,0.275,proof
niah_mv_v4,17,ca8d6ffa75a011db175d6403944d37ca9c53ca124d65b7b5320e3fe08ed915dc,960,412,0.04802788844621514,0.06491640779235858,0.6625,proof
niah_mv_v4,18,f9a6387e445118b347f0ec8289abef18979928dfa83bde45ef9e8d10b5459f52,954,325,0.03425490196078431,0.07313167744349197,0.7631578947368421,proof
niah_mv_v4,19,d1f1ab66abdef0e56b17632febcc9039a2cff32920a445cc54a11036dba3ca65,954,344,0.04416524701873935,0.061505819239913315,0.7236842105263158,proof
niah_mv_v4,20,7be59dec06b9e4dd8d91aa1e83590ced4299e711a16c1a3853f75ec3d619a80d,960,364,0.06040268456375838,0.07916743099309247,0.7,proof
niah_mv_v4,21,eebae499108af498085a3f582c962ecb21f5b4b2bafc01ace666654f36817074,954,399,0.053426791277258565,0.08132390216477463,0.6578947368421053,proof
niah_mv_v4,22,d4bfb8457ef934e53ca077b1f21419096c0638e6304ce174bdab81253d02c5ba,948,357,0.03780487804878049,0.05149385157526287,0.7361111111111112,proof
niah_mv_v4,23,73fefd23e94365a408604913a3c92bb3a6ab4806e931a9e14faec81650396026,966,363,0.07220630372492838,0.09353193648011582,0.6547619047619048,proof
niah_mv_v4,24,b89b08c6dee5cbd006e8a4c36a8dfe2a50f6763f40ed2bf148e12bb4389a4fef,960,459,0.058985507246376814,0.07574460964641672,0.6375,proof
niah_mv_v4,25,b32bc544a8160bacce9b378b845c859c2ce67c43581a3034b044ac06d4e936be,960,358,0.025,0.07639071866628162,0.675,proof
niah_mv_v4,26,c339e8241c3764e80b45bd82be19e666b9ac246e5b2c004ace949df52d6d43ab,954,367,0.03905109489051094,0.056261582297401955,0.7105263157894737,proof
niah_mv_v4,27,eb4f245253e0ee6b1429bf8ddfc4f4cf02d7a1c9a686a412d9481ada482fd40e,960,308,0.05310344827586207,0.07514774771083481,0.675,proof
niah_mv_v4,28,10add7667cb5042574aae20626bb4d90d4660a721a546f2abbb6167bbbfbc122,954,347,0.04676165803108808,0.06289930967254015,0.7105263157894737,proof
niah_mv_v4,29,ed63c1dd17ac0f27a26b87b1469eeba6aa5263f8820af06c6e89a2ba90c7aa0f,335,371,0.057489451476793255,0.09815040514920244,0.2777777777777778,proof
niah_mv_v4,30,3e03120c5f48a98a291024f76464f2907b80209acc6bc21ab970cbe273b42e62,954,398,0.03604651162790697,0.057864905497003294,0.7631578947368421,proof
niah_mv_v4,31,922a14875495f9508084e501c38610fa4365df53ebbc960f8c77a4edb8e52d1a,342,312,0.12024221453287198,0.1612392159189137,0.2631578947368421,proof
niah_mv_v4,32,f4160a6d7363873851bb93cb5aa043628d45a626520df386c206e233a992df04,954,266,0.041117850953206234,0.061133095971737696,0.75,proof
niah_mv_v4,33,cdfb7beebfea49d6d73653622748609b83afc88bf52e5f1f0a1d703c74632d82,960,245,0.04738398544131028,0.07333907903727185,0.7125,proof
niah_mv_v4,34,69594c6bf956aea659daea4ffe7db238ff585b01c5f9016c90b7e734b3450975,960,364,0.05663017031630171,0.09316270990516642,0.65,proof
niah_mv_v4,35,849cca6330c2d6c12886bfb7124777568fe5bba82b7e7d5e591f89e3a83e6a72,960,358,0.054506802721088446,0.07127407497325214,0.675,proof
niah_mv_v4,36,c842599fe66b84b4a045e22ca91a56b5071e445d5414f935f70cd9dd9bd20c6e,960,337,0.025,0.05702705098500584,0.7125,proof
niah_mv_v4,37,4e9f5aa98e54e2e5654c266bed9dc922cdacb320976678a91d0790d8cde45934,960,354,0.05591068301225919,0.09318223964868581,0.675,proof
niah_mv_v4,38,54b74ea4fbc8e9556cf92da7781ec48f63c194300631af7b53ae1b8d3d6cc685,954,340,0.0441743119266055,0.05974943213301017,0.6973684210526315,proof
niah_mv_v4,39,757d697e018775f265cc87abb9889140d27099cfff0a6094fd3d33122be08f9d,353,417,0.06695402298850575,0.12056105523383576,0.23809523809523808,original_signed_call
niah_mv_v4,40,f14f8a456d7f700dfb9262e393284a3d00968486f85dac0d993916c18d8cb3c2,347,332,0.06056338028169013,0.11582796197214558,0.25,proof
niah_mv_v4,41,69e06b90640ab96dc9b38553d011c5940c718fcde4a3d799a5b82329c062968f,342,400,0.10922664624808576,0.16485689422477856,0.2236842105263158,proof
niah_mv_v4,42,a9e5314acdb21912bcc14f0de066bbe2e384bd5bea1840731cd0259349a39a70,960,415,0.043561643835616434,0.08842465020652095,0.625,proof
niah_mv_v4,43,1e4d275a99f38bd1575f267c0033d6047400531d22fc763cb8302e5911dd9771,960,290,0.04187500000000001,0.07080152857859019,0.725,proof
niah_mv_v4,44,25e5aa34d1512791d75bc7782270dd5c69bd250907ad103565a8cd2ed4838b9f,966,361,0.050987841945288756,0.0642921250038518,0.6785714285714286,proof
niah_mv_v4,45,d7d0e139b68acee4318dc1c4b5b0db48d756900fedefb5583570102bc649a904,954,342,0.05770485859318346,0.07095601497482595,0.6447368421052632,proof
niah_mv_v4,46,237802e7576ef11d314a0f4a426de7a989c9c785f6d09055c3045ef38f7535b2,348,403,0.1239430894308943,0.1518605390039885,0.25,proof
niah_mv_v4,47,7a4cbe9723781b580b49ba22bd6bae622debcbc367f5b14386439fb311c3bea2,353,382,0.05877609108159393,0.10643569569684971,0.2857142857142857,proof
niah_mv_v4,48,8842cdde26921ece34d81f94d2f6a59df369e9a3e1d898e0fb63cecbbf2a0a3a,960,390,0.056616481774960384,0.08379136116065464,0.7125,proof
niah_mv_v4,49,0df1ebdbf38c6b06c9c74cc7ab0e0aa8c497870b97bd18ddcd5a4ba2f6952858,954,328,0.05213235294117648,0.06699954850817133,0.6710526315789473,proof
niah_mv_v4,50,6d3ccb892d004a2004228bec6d55edb88696d2291c64397ef371cf9c70885052,954,419,0.025,0.05369892844569838,0.7105263157894737,proof
niah_mv_v4,51,3d15b2cbbfcb19133c54d70dafcfa98d046868201ecb3e578d52ec05514434a2,960,354,0.03878640776699029,0.06276967417141144,0.675,proof
niah_mv_v4,52,8d978789254c2ce9ce2932ce3d3445e42ca93f8753fd44cdcf5afeb10725791d,336,394,0.07418533604887984,0.11786770583195472,0.2916666666666667,proof
niah_mv_v4,53,eb8d7083c04fba80fe135d6d8b3f18693f7855f78fc2cdf0fde56b1d070caedf,961,421,0.04108497723823976,0.060267231156633926,0.7,proof
niah_mv_v4,54,11f3bdc99b8f2142b55bde834dc0d05800eee2214da31c8247879d3e4498357a,347,381,0.07564935064935066,0.12279382307200863,0.2375,proof
niah_mv_v4,55,06a71631d7b5df8f3b913fba51f332a11c61ec2237f62f7e0b16bfdcf8299468,348,360,0.058274956217162874,0.1237182214182055,0.25,proof
niah_mv_v4,56,16c89c21f2bb148287391bd05d10abdafd6c7530b28768b0eaee909c42b26c83,948,384,0.025,0.047244535498824416,0.7361111111111112,proof
niah_mv_v4,57,06cdab9782276f8828380cf50da666a1985c7058b75ff1fe5e3ef0b799d5da36,960,406,0.042557251908396945,0.05275362248281042,0.65,proof
niah_mv_v4,58,2890c9c0359ab49bf5c0731b7f02052ba34985ca59ebecbe2ee9f5424fe1bdcb,954,347,0.032685185185185185,0.06731379889753161,0.7368421052631579,proof
niah_mv_v4,59,acb2f27ba6a5bfea80f2c41f025ce7a3c2a7599c80c9c948559cd72f88e81704,954,401,0.025,0.06266081392533765,0.6973684210526315,proof
niah_mv_v4,60,09b083362254682e47c05ea863bfc4ce8016cf9cc7d0a782bd8228303615a95a,347,305,0.059318181818181825,0.11203409576924772,0.25,proof
niah_mv_v4,61,62247c76ca1d08ed73ae7dfc6739a30704c7a87b4e123e62719673301ef50c6c,954,341,0.052099841521394616,0.09018083673182983,0.6710526315789473,proof
niah_mv_v4,62,ce3337b9f8536b216212ecd1d24d5ce1dec24994627e55931da6f839e8919287,948,426,0.047338709677419356,0.08103188640798038,0.625,proof
niah_mv_v4,63,f2acb2c164916a41910d855b0927afafb19e9d6cdd4cafa86110bbc6f4978d9f,341,385,0.06817757009345796,0.1079189482527165,0.27631578947368424,proof
niah_mv_v4,64,130160854722713e8cde1e61546398f123e42789bcc9c18478422d36f1c1608c,335,346,0.057222222222222216,0.1186744302389073,0.2777777777777778,proof
niah_mv_v4,65,4dc0be073af8ae7bedfe3414f4727f7aadc61a9e3020c6bd120e26d0982c2cbb,960,313,0.056490384615384616,0.078295913170879,0.6875,proof
niah_mv_v4,66,12f209fcc93538fa958a0db96f85122264e423231e453b12f86f286551956379,948,375,0.038120567375886524,0.056176693190781134,0.7361111111111112,proof
niah_mv_v4,67,b83be7becf1439f32a31842eca133753ef48f7309f05fc46214cff6d2a0e05b0,342,357,0.041942148760330575,0.1021180481502256,0.25,proof
niah_mv_v4,68,653fd398f5acb539b8669950ce7d82ef2e2a7c80e26a97be4ceb702705f20e1f,341,381,0.050274725274725277,0.11604086903621187,0.25,proof
niah_mv_v4,69,c73755e69dc436f5b2b67730ef97ac7ef1b45e9facf792c474e942ca19eb29df,954,343,0.040723793677204655,0.05814407659386219,0.75,proof
niah_mv_v4,70,db1ecc802c1f649e57610f5bc8cf2778ab74b8ea1d56786e40ffcfa12082940d,960,338,0.04237918215613383,0.055873766783098945,0.6625,proof
niah_mv_v4,71,c4bc6c55c642ce173f31a2c5e3601019297c0319270a7adc93d52ec8d9f2710b,960,340,0.06427514792899408,0.08212254438605555,0.675,proof
niah_mv_v4,72,f5fe31edf5c20bc64bd6aea3ceeba2510dbda854e1a746c6c979af111303255e,347,317,0.05579710144927537,0.11589083169497391,0.2625,proof
niah_mv_v4,73,860ff39ff0f54b1cbfd57f2d10645ef4873f3a05273600ea19092a4995a984f8,341,377,0.05064575645756457,0.10789052774484156,0.25,proof
niah_mv_v4,74,631ba1c79e6148217edd35a0aa51c1eaab49e64f1b135f5fab0d4b5b16405976,954,336,0.0369750283768445,0.07957959204963169,0.5921052631578947,proof
niah_mv_v4,75,7e114be23c5d27e95db136526a7fccf107b70ffa9672ebe21d472e961aa7807a,954,356,0.045394736842105265,0.06716273269136266,0.7105263157894737,proof
niah_mv_v4,76,48891809671f8b05bf6ffaad327fb0a13cb2ad506617c8523888a9a72fa5663f,960,346,0.040081405312767784,0.06061402732570785,0.7,proof
niah_mv_v4,77,1c1bcb78d77fbf6189190f4c1da1808fda911e21eee3ebf6a65976fa656608a5,336,365,0.1396252285191956,0.1962785307165079,0.25,original_signed_call
niah_mv_v4,78,3afddf9b7ee53f01252a9d033150e6cdaad83a1f5858ac21a560c8cacaeb863a,954,397,0.05415309446254072,0.06815612839387615,0.6973684210526315,proof
