task,index,dt_rise,ft_rise,delta,dt_positive_rise,signed_minus_positive,dt_recall,ft_k3_recall,dt_mas,ft_mas,prompt_length,target_length,eligible_count,gold_count,positive_fraction,negative_fraction,gold_positive_fraction,root_effect,relative_residual,max_replay_l2,score_full,score_deleted,endpoint_gap,dt_zero_step,ft_zero_step,dt_y_1,ft_y_1,dt_deleted_gold_1,ft_deleted_gold_1,dt_negative_deleted_1,dt_y_2,ft_y_2,dt_deleted_gold_2,ft_deleted_gold_2,dt_negative_deleted_2,dt_y_4,ft_y_4,dt_deleted_gold_4,ft_deleted_gold_4,dt_negative_deleted_4,dt_y_10,ft_y_10,dt_deleted_gold_10,ft_deleted_gold_10,dt_negative_deleted_10
niah_mv_v4,50,0.08082010582010582,0.07261904761904762,0.008201058201058195,0.08082010582010582,0.0,0.6710526315789473,0.5789473684210527,0.09925005174673796,0.2381893918932359,953,428,860,76,0.577906976744186,0.42209302325581394,1.0,188.11227808954385,-0.0021034566585054837,0.0,-155.0,-344.0,189.0,9,6,0.48148148148148145,0.3915343915343915,0.3684210526315789,0.27631578947368424,0,0.3386243386243386,0.31746031746031744,0.6710526315789473,0.5789473684210527,0,0.031746031746031744,0.10582010582010581,0.9078947368421053,0.8026315789473685,0,0.0,0.0,0.9605263157894737,0.9342105263157895,0
niah_mv_v4,51,0.08803191489361702,0.08404255319148937,0.0039893617021276445,0.08803191489361702,0.0,0.575,0.5375,0.10852799579805325,0.23952580281985206,959,362,866,80,0.5554272517321016,0.4445727482678984,0.9875,189.2606609770823,0.003230344888198749,0.0,-132.0,-320.0,188.0,5,9,0.5159574468085106,0.4148936170212766,0.3375,0.275,0,0.3617021276595745,0.2872340425531915,0.5875,0.55,0,0.1276595744680851,0.11702127659574468,0.8,0.7375,0,0.0,0.0,0.9875,0.875,0
niah_mv_v4,52,0.19911167512690353,0.22423857868020303,-0.025126903553299496,0.19911167512690353,0.0,0.2777777777777778,0.20833333333333334,0.2556631566407098,0.2782930317228321,336,404,288,72,0.6944444444444444,0.3055555555555556,0.9861111111111112,198.08224894494884,0.0009732326874764925,0.0,-161.0,-358.0,197.0,11,15,0.7817258883248731,0.6598984771573604,0.1527777777777778,0.09722222222222222,0,0.7360406091370558,0.583756345177665,0.2777777777777778,0.20833333333333334,0,0.36548223350253806,0.39593908629441626,0.5,0.4444444444444444,0,0.02030456852791878,0.1116751269035533,0.9722222222222222,0.8194444444444444,0
niah_mv_v4,53,0.072,0.07849999999999999,-0.006499999999999992,0.072,0.0,0.6625,0.5,0.09447857627182676,0.25110288882800824,960,431,866,80,0.5796766743648961,0.42032332563510394,0.9875,199.2839537619364,-0.0020192694702078785,0.0,-166.0,-366.0,200.0,4,7,0.55,0.41,0.3625,0.2875,0,0.31,0.34,0.6625,0.4625,0,0.0,0.04,0.9375,0.7625,0,0.0,0.0,0.975,0.95,0
niah_mv_v4,54,0.2512254901960784,0.2625,-0.011274509803921584,0.25269607843137254,-0.0014705882352941124,0.225,0.2375,0.36000639996901385,0.30092308459723344,347,389,300,80,0.67,0.33,0.975,204.29790077737601,-0.0018125973494076823,0.0,-140.0,-344.0,204.0,15,17,0.9019607843137255,0.7303921568627451,0.1375,0.1,0,0.7892156862745098,0.6176470588235294,0.225,0.225,0,0.43137254901960786,0.38235294117647056,0.4625,0.4125,0,0.058823529411764705,0.2647058823529412,0.925,0.725,0
niah_mv_v4,55,0.27773631840796026,0.2717661691542289,0.005970149253731349,0.2777363184079602,5.551115123125783e-17,0.25,0.1875,0.41100145023880874,0.3075082162413199,348,370,300,80,0.7033333333333334,0.2966666666666667,0.975,200.14166835221977,0.002685495084128697,0.0,-143.0,-344.0,201.0,20,20,0.736318407960199,0.6268656716417911,0.1375,0.0875,0,0.7164179104477612,0.6019900497512438,0.25,0.175,0,0.46766169154228854,0.4427860696517413,0.475,0.375,0,0.208955223880597,0.21890547263681592,0.8875,0.7375,0
niah_mv_v4,56,0.06207865168539326,0.07331460674157303,-0.011235955056179768,0.06207865168539326,0.0,0.75,0.6111111111111112,0.08403796130986377,0.23684248602277475,947,393,854,72,0.5737704918032787,0.4262295081967213,0.9722222222222222,177.60451636382902,0.001930126275419553,0.0,-176.0,-354.0,178.0,4,6,0.47191011235955055,0.42696629213483145,0.4027777777777778,0.3194444444444444,0,0.23595505617977527,0.3146067415730337,0.75,0.5972222222222222,0,0.0,0.0898876404494382,0.9444444444444444,0.8194444444444444,0,0.0,0.0,0.9583333333333334,0.9305555555555556,0
niah_mv_v4,57,0.0956806282722513,0.09096858638743455,0.004712041884816748,0.0956806282722513,0.0,0.675,0.575,0.12870913561711633,0.24118582564333235,959,413,866,80,0.5173210161662818,0.48267898383371827,0.975,191.9549707875014,-0.0028435204959995288,0.0,-167.0,-358.0,191.0,6,7,0.6073298429319371,0.49214659685863876,0.3875,0.3125,0,0.36649214659685864,0.34554973821989526,0.675,0.575,0,0.09424083769633508,0.09424083769633508,0.825,0.775,0,0.0,0.0,0.975,0.9125,0
niah_mv_v4,58,0.07553191489361702,0.08617021276595745,-0.010638297872340427,0.07553191489361702,0.0,0.6578947368421053,0.5921052631578947,0.10528262703956759,0.24759977975361877,953,355,860,76,0.5546511627906977,0.44534883720930235,1.0,188.3899850446861,0.0005117783012344327,0.0,-160.0,-348.0,188.0,4,7,0.5957446808510638,0.46808510638297873,0.35526315789473684,0.3157894736842105,0,0.3723404255319149,0.40425531914893614,0.6578947368421053,0.5526315789473685,0,0.0,0.11702127659574468,0.9473684210526315,0.7894736842105263,0,0.0,0.0,1.0,0.9473684210526315,0
niah_mv_v4,59,0.08308080808080809,0.09570707070707071,-0.012626262626262624,0.08308080808080809,0.0,0.6710526315789473,0.5131578947368421,0.11266306012624885,0.2567209195995011,953,410,860,76,0.5604651162790698,0.43953488372093025,0.9736842105263158,198.2827073279641,0.0005744278704395851,0.0,-166.0,-364.0,198.0,4,8,0.5959595959595959,0.42424242424242425,0.3157894736842105,0.2894736842105263,0,0.3434343434343434,0.35353535353535354,0.6710526315789473,0.5,0,0.0,0.13131313131313133,0.8947368421052632,0.75,0,0.0,0.0,0.9736842105263158,0.9210526315789473,0
niah_mv_v4,60,0.24095744680851064,0.2226063829787234,0.01835106382978724,0.24042553191489363,0.0005319148936170082,0.25,0.2125,0.34268155588396204,0.2831225587075008,347,312,300,80,0.6933333333333334,0.30666666666666664,0.9875,187.0985347461385,-0.002674061128118185,0.0,-150.0,-338.0,188.0,15,15,0.7712765957446809,0.5957446808510638,0.125,0.1125,0,0.7021276595744681,0.4946808510638298,0.25,0.2125,0,0.44148936170212766,0.3829787234042553,0.4625,0.4,0,0.1276595744680851,0.1595744680851064,0.925,0.75,0
niah_mv_v4,61,0.11208010335917314,0.1001937984496124,0.011886304909560733,0.11208010335917314,0.0,0.618421052631579,0.5789473684210527,0.15212670664111502,0.2508583285530769,953,348,860,76,0.5279069767441861,0.4720930232558139,0.9868421052631579,193.04605529539901,0.0037519696447550904,0.0,-124.5,-318.0,193.5,6,9,0.6770025839793282,0.4754521963824289,0.3684210526315789,0.27631578947368424,0,0.45478036175710596,0.35658914728682173,0.618421052631579,0.5789473684210527,0,0.15503875968992248,0.23772609819121446,0.8421052631578947,0.7236842105263158,0,0.0,0.0,0.9868421052631579,0.8947368421052632,0
niah_mv_v4,62,0.13712121212121206,0.10119047619047619,0.03593073593073587,0.12716450216450217,0.009956709956709886,0.5555555555555556,0.5833333333333334,0.16375025764934495,0.24187667700342472,947,435,854,72,0.5398126463700235,0.4601873536299766,0.9583333333333334,230.0114030950959,0.00041426665810594566,0.0,-173.0,-404.0,231.0,20,14,0.6060606060606061,0.5194805194805194,0.3055555555555556,0.3194444444444444,0,0.3203463203463203,0.36363636363636365,0.5555555555555556,0.5972222222222222,0,0.19047619047619047,0.17316017316017315,0.8333333333333334,0.7916666666666666,0,0.08658008658008658,0.008658008658008658,0.9583333333333334,0.9305555555555556,0
niah_mv_v4,63,0.21368421052631578,0.22157894736842104,-0.00789473684210526,0.21368421052631578,0.0,0.2631578947368421,0.25,0.2899764915154454,0.2943991488348461,341,393,294,76,0.6462585034013606,0.35374149659863946,0.9605263157894737,190.37515233134408,-0.0011064971169478298,0.0,-130.0,-320.0,190.0,11,13,0.7,0.6684210526315789,0.14473684210526316,0.10526315789473684,0,0.6473684210526316,0.49473684210526314,0.2631578947368421,0.25,0,0.3736842105263158,0.34210526315789475,0.4868421052631579,0.40789473684210525,0,0.08421052631578947,0.2631578947368421,0.9342105263157895,0.75,0
niah_mv_v4,64,0.21125730994152042,0.20073099415204676,0.010526315789473661,0.21242690058479533,-0.0011695906432749037,0.2777777777777778,0.2222222222222222,0.28988727124156194,0.2659763117146273,335,354,288,72,0.625,0.375,0.9583333333333334,169.09357113052192,0.0017960090955299263,0.0,-143.0,-314.0,171.0,15,17,0.8070175438596491,0.6842105263157895,0.16666666666666666,0.125,0,0.6491228070175439,0.5029239766081871,0.2777777777777778,0.2222222222222222,0,0.4093567251461988,0.3567251461988304,0.4861111111111111,0.4166666666666667,0,0.04678362573099415,0.08187134502923976,0.9305555555555556,0.7916666666666666,0
niah_mv_v4,65,0.13440594059405944,0.09331683168316833,0.04108910891089111,0.13292079207920796,0.0014851485148514865,0.6,0.5875,0.18208813739902302,0.24921035545328216,959,320,866,80,0.5796766743648961,0.42032332563510394,0.975,200.206175102155,-0.002222235419976596,0.0,-144.0,-346.0,202.0,20,12,0.6237623762376238,0.49504950495049505,0.3375,0.2875,0,0.44554455445544555,0.3465346534653465,0.6125,0.575,0,0.1782178217821782,0.12871287128712872,0.875,0.7875,0,0.039603960396039604,0.019801980198019802,0.975,0.925,0
niah_mv_v4,66,0.08470588235294119,0.06117647058823529,0.023529411764705896,0.08470588235294119,0.0,0.7222222222222222,0.6111111111111112,0.10483004672042266,0.23855563918885053,947,383,854,72,0.5281030444964872,0.4718969555035129,0.9444444444444444,169.68141627447153,-0.005497552875945635,0.0,-162.0,-332.0,170.0,6,5,0.45294117647058824,0.45294117647058824,0.4305555555555556,0.2916666666666667,0,0.3058823529411765,0.21176470588235294,0.7222222222222222,0.6111111111111112,0,0.21176470588235294,0.023529411764705882,0.8472222222222222,0.8055555555555556,0,0.0,0.0,0.9444444444444444,0.9444444444444444,0
niah_mv_v4,67,0.1894808743169399,0.2025956284153006,-0.013114754098360687,0.1894808743169399,0.0,0.27631578947368424,0.23684210526315788,0.2510447997721719,0.2639580741137709,342,367,294,76,0.6666666666666666,0.3333333333333333,0.9868421052631579,182.60878186661546,-0.0031802768200169126,0.0,-147.0,-330.0,183.0,10,14,0.7978142076502732,0.6120218579234973,0.14473684210526316,0.11842105263157894,0,0.5956284153005464,0.546448087431694,0.27631578947368424,0.2236842105263158,0,0.39344262295081966,0.36065573770491804,0.5263157894736842,0.42105263157894735,0,0.0,0.16393442622950818,0.9736842105263158,0.7763157894736842,0
niah_mv_v4,68,0.21365979381443298,0.1948453608247423,0.018814432989690683,0.21365979381443298,0.0,0.25,0.2236842105263158,0.2891610578677905,0.2651045983337122,341,390,294,76,0.6496598639455783,0.35034013605442177,0.9605263157894737,195.69834607310833,0.0026935652697962337,0.0,-124.0,-318.0,194.0,11,14,0.7989690721649485,0.6494845360824743,0.13157894736842105,0.10526315789473684,0,0.7989690721649485,0.4896907216494845,0.25,0.2236842105263158,0,0.39690721649484534,0.34536082474226804,0.5394736842105263,0.40789473684210525,0,0.041237113402061855,0.08247422680412371,0.9473684210526315,0.7631578947368421,0
niah_mv_v4,69,0.0706043956043956,0.0717032967032967,-0.001098901098901095,0.0706043956043956,0.0,0.6842105263157895,0.5394736842105263,0.07912235794915923,0.24022954201868324,953,350,860,76,0.5465116279069767,0.45348837209302323,0.9473684210526315,182.44337766518078,-0.001134821547207331,0.0,-190.0,-372.0,182.0,7,6,0.43956043956043955,0.45054945054945056,0.34210526315789475,0.27631578947368424,0,0.23076923076923078,0.31868131868131866,0.6842105263157895,0.5263157894736842,0,0.054945054945054944,0.054945054945054944,0.881578947368421,0.7763157894736842,0,0.0,0.0,0.9473684210526315,0.9342105263157895,0
niah_mv_v4,70,0.10969945355191257,0.07636612021857925,0.033333333333333326,0.10969945355191257,0.0,0.6375,0.55,0.1395986765574105,0.2322285582416271,959,345,866,80,0.5831408775981525,0.4168591224018476,0.9625,183.18726180777549,-0.0006248868493484743,0.0,-131.0,-314.0,183.0,8,6,0.5355191256830601,0.4808743169398907,0.375,0.275,0,0.3989071038251366,0.28415300546448086,0.6375,0.55,0,0.17486338797814208,0.08743169398907104,0.825,0.7625,0,0.0,0.0,0.95,0.925,0
niah_mv_v4,71,0.10319148936170212,0.07872340425531914,0.024468085106382986,0.10372340425531915,-0.000531914893617022,0.6,0.5625,0.13208616469256676,0.2390753767668227,959,347,866,80,0.5277136258660509,0.4722863741339492,0.95,187.02609969465226,0.0009281160630962935,0.0,-130.0,-318.0,188.0,12,8,0.5478723404255319,0.44680851063829785,0.3625,0.2625,0,0.34574468085106386,0.2978723404255319,0.6,0.55,0,0.22340425531914893,0.05319148936170213,0.8625,0.8125,0,0.010638297872340425,0.0,0.9375,0.925,0
niah_mv_v4,72,0.27015306122448984,0.23010204081632651,0.04005102040816333,0.26913265306122447,0.0010204081632653739,0.225,0.225,0.4047017719553331,0.27594869854754134,347,324,300,80,0.6466666666666666,0.35333333333333333,0.9125,195.16276297195844,-0.001866751288438991,0.0,-150.0,-346.0,196.0,15,18,0.8520408163265306,0.6938775510204082,0.1375,0.1,0,0.6479591836734694,0.5408163265306123,0.225,0.225,0,0.46938775510204084,0.3877551020408163,0.4625,0.3875,0,0.25510204081632654,0.22448979591836735,0.85,0.7625,0
niah_mv_v4,73,0.21789215686274507,0.2321078431372549,-0.014215686274509837,0.21789215686274507,0.0,0.2631578947368421,0.21052631578947367,0.31074277445979126,0.2769519759400235,341,386,294,76,0.6768707482993197,0.3231292517006803,0.9868421052631579,204.24514192006876,0.0001955818001174683,0.0,-140.0,-344.0,204.0,11,16,0.7990196078431373,0.7254901960784313,0.14473684210526316,0.09210526315789473,0,0.7205882352941176,0.5931372549019608,0.2631578947368421,0.2236842105263158,0,0.4117647058823529,0.38235294117647056,0.4868421052631579,0.40789473684210525,0,0.06862745098039216,0.10784313725490197,0.9210526315789473,0.7631578947368421,0
niah_mv_v4,74,0.11998069498069497,0.15357142857142858,-0.03359073359073361,0.11998069498069497,0.0,0.5,0.5526315789473685,0.14598739870170796,0.24533111448052441,953,345,860,76,0.5825581395348837,0.4174418604651163,0.9736842105263158,259.1498173383135,-0.0006926578595788055,0.0,-173.0,-432.0,259.0,10,19,0.5482625482625483,0.5714285714285714,0.3026315789473684,0.27631578947368424,0,0.3783783783783784,0.5096525096525096,0.5,0.5789473684210527,0,0.277992277992278,0.32432432432432434,0.7105263157894737,0.7894736842105263,0,0.0,0.04633204633204633,0.9605263157894737,0.9210526315789473,0
niah_mv_v4,75,0.18329145728643215,0.07826633165829147,0.10502512562814068,0.15062814070351757,0.032663316582914576,0.6578947368421053,0.5789473684210527,0.22404568481838152,0.23698882121797094,953,364,860,76,0.5186046511627908,0.4813953488372093,0.9210526315789473,199.03485213077863,-0.0003405088424339639,0.0,-169.0,-368.0,199.0,18,7,0.6231155778894473,0.4623115577889447,0.3815789473684211,0.2894736842105263,0,0.37185929648241206,0.36180904522613067,0.6578947368421053,0.5657894736842105,0,0.20100502512562815,0.05025125628140704,0.881578947368421,0.8421052631578947,0,0.1507537688442211,0.0,0.9210526315789473,0.9342105263157895,0
niah_mv_v4,76,0.09802798982188296,0.09090330788804071,0.007124681933842247,0.09802798982188296,0.0,0.6625,0.55,0.12523070421255908,0.25340380389326544,959,355,866,80,0.5623556581986143,0.4376443418013857,1.0,196.97068262532326,0.0038093491844883773,0.0,-109.5,-306.0,196.5,7,9,0.6157760814249363,0.48854961832061067,0.375,0.275,0,0.37659033078880405,0.366412213740458,0.675,0.5375,0,0.1628498727735369,0.08142493638676845,0.825,0.7875,0,0.0,0.0,0.9875,0.875,0
niah_mv_v4,77,0.20012437810945274,0.21679104477611943,-0.01666666666666669,0.20012437810945274,0.0,0.2361111111111111,0.2361111111111111,0.26085350489733306,0.27337700524982755,336,373,288,72,0.6909722222222222,0.3090277777777778,1.0,199.6080894212068,-0.002031337531935845,0.0,-125.0,-326.0,201.0,12,19,0.7960199004975125,0.6666666666666666,0.1527777777777778,0.09722222222222222,0,0.6467661691542289,0.582089552238806,0.25,0.2222222222222222,0,0.43283582089552236,0.373134328358209,0.4861111111111111,0.4166666666666667,0,0.029850746268656716,0.11940298507462686,0.9583333333333334,0.7638888888888888,0
niah_mv_v4,78,0.1548941798941799,0.09193121693121693,0.06296296296296296,0.15595238095238093,-0.001058201058201036,0.6447368421052632,0.5394736842105263,0.23849812498724102,0.24105759880424,953,406,860,76,0.5546511627906977,0.44534883720930235,0.9078947368421053,189.27581031997596,0.0012648930992310676,0.0,-135.0,-324.0,189.0,12,8,0.544973544973545,0.6031746031746031,0.3684210526315789,0.23684210526315788,0,0.4074074074074074,0.36507936507936506,0.6447368421052632,0.5394736842105263,0,0.3915343915343915,0.10582010582010581,0.8157894736842105,0.7631578947368421,0,0.010582010582010581,0.0,0.9078947368421053,0.9210526315789473,0
niah_mv_v4,79,0.07693370165745857,0.07803867403314917,-0.0011049723756905994,0.07693370165745857,0.0,0.6875,0.55,0.09911473147981245,0.23494716798441137,959,315,866,80,0.5519630484988453,0.44803695150115475,1.0,182.02206847784186,-0.005257715356788841,0.0,-143.0,-324.0,181.0,4,6,0.6519337016574586,0.4972375690607735,0.35,0.2625,0,0.23204419889502761,0.30939226519337015,0.7,0.55,0,0.0,0.11049723756906077,0.9125,0.7375,0,0.0,0.0,1.0,0.95,0
niah_mv_v4,80,0.23203125,0.24062499999999995,-0.008593749999999956,0.23203125,0.0,0.2631578947368421,0.18421052631578946,0.3274206306688696,0.2782529549023251,342,389,294,76,0.6836734693877551,0.3163265306122449,0.9736842105263158,192.29727041762754,0.0038221916060386116,0.0,-146.0,-338.0,192.0,11,17,0.8125,0.6822916666666666,0.15789473684210525,0.10526315789473684,0,0.7239583333333334,0.5885416666666666,0.2631578947368421,0.18421052631578946,0,0.484375,0.4270833333333333,0.47368421052631576,0.35526315789473684,0,0.020833333333333332,0.15625,0.881578947368421,0.7763157894736842,0
niah_mv_v4,81,0.19370026525198938,0.18096816976127322,0.012732095490716161,0.19370026525198938,0.0,0.2638888888888889,0.2638888888888889,0.25961428098952943,0.26607331945831,336,364,288,72,0.6284722222222222,0.3715277777777778,1.0,190.1809409744174,0.005584933256764141,0.0,-117.5,-306.0,188.5,9,13,0.8169761273209549,0.6525198938992043,0.1527777777777778,0.1111111111111111,0,0.726790450928382,0.5358090185676393,0.2638888888888889,0.25,0,0.3819628647214854,0.3076923076923077,0.5277777777777778,0.4583333333333333,0,0.0,0.08488063660477453,0.9444444444444444,0.7777777777777778,0
niah_mv_v4,82,0.12010869565217393,0.10652173913043479,0.013586956521739135,0.12010869565217393,0.0,0.6447368421052632,0.5789473684210527,0.162319203582236,0.23932370129038208,953,333,860,76,0.5302325581395348,0.4697674418604651,0.9473684210526315,183.0935428123907,0.0005433000998447329,0.0,-142.0,-326.0,184.0,8,12,0.5869565217391305,0.42391304347826086,0.42105263157894735,0.3026315789473684,0,0.44565217391304346,0.29347826086956524,0.6447368421052632,0.5789473684210527,0,0.1956521739130435,0.14130434782608695,0.868421052631579,0.7236842105263158,0,0.0,0.06521739130434782,0.9473684210526315,0.868421052631579,0
niah_mv_v4,83,0.0760752688172043,0.07016129032258064,0.005913978494623662,0.0760752688172043,0.0,0.675,0.5375,0.09948502253762614,0.24600892483296716,959,389,866,80,0.5623556581986143,0.4376443418013857,0.9875,187.76828208690176,0.003674949487070327,0.0,-182.0,-368.0,186.0,4,6,0.5698924731182796,0.3870967741935484,0.3375,0.2625,0,0.3118279569892473,0.3225806451612903,0.675,0.5375,0,0.0,0.043010752688172046,0.925,0.7625,0,0.0,0.0,0.975,0.9375,0
niah_mv_v4,84,0.2173444976076555,0.19677033492822962,0.020574162679425884,0.2345693779904306,-0.017224880382775087,0.631578947368421,0.5657894736842105,0.3740671927528078,0.263790087398888,953,381,860,76,0.6139534883720931,0.386046511627907,0.9473684210526315,209.63962249389994,0.0016373790139365585,0.0,-193.0,-402.0,209.0,17,20,0.6220095693779905,0.5454545454545454,0.34210526315789475,0.2894736842105263,0,0.507177033492823,0.3827751196172249,0.631578947368421,0.5789473684210527,0,0.41148325358851673,0.2966507177033493,0.7894736842105263,0.7894736842105263,0,0.18181818181818182,0.12440191387559808,0.9342105263157895,0.9473684210526315,0
niah_mv_v4,85,0.29042288557213924,0.25012437810945276,0.040298507462686484,0.283955223880597,0.006467661691542226,0.26136363636363635,0.18181818181818182,0.43257318191545224,0.27407398175235737,359,384,312,88,0.6794871794871795,0.32051282051282054,0.9090909090909091,203.64274879780703,0.0035547758074678548,0.0,-141.0,-342.0,201.0,19,17,0.8557213930348259,0.7164179104477612,0.125,0.10227272727272728,0,0.6716417910447762,0.6169154228855721,0.26136363636363635,0.18181818181818182,0,0.42786069651741293,0.3880597014925373,0.5113636363636364,0.38636363636363635,0,0.31840796019900497,0.1890547263681592,0.8181818181818182,0.75,0
niah_mv_v4,86,0.0677027027027027,0.0958108108108108,-0.0281081081081081,0.0677027027027027,0.0,0.7222222222222222,0.6111111111111112,0.09586820728673047,0.24932014655070617,947,393,854,72,0.5608899297423887,0.43911007025761123,0.9861111111111112,185.75802859870925,0.001928559889798737,0.0,-155.0,-340.0,185.0,3,9,0.6702702702702703,0.5081081081081081,0.4027777777777778,0.3055555555555556,0,0.1837837837837838,0.3891891891891892,0.7222222222222222,0.5833333333333334,0,0.0,0.15135135135135136,0.9444444444444444,0.8194444444444444,0,0.0,0.0,0.9861111111111112,0.9444444444444444,0
niah_mv_v4,87,0.11161202185792349,0.10860655737704919,0.003005464480874298,0.10997267759562841,0.0016393442622950755,0.6375,0.525,0.13928743486347997,0.243601980601483,959,288,866,80,0.5554272517321016,0.4445727482678984,0.9875,181.97677760844653,-0.0019919263751384184,0.0,-119.0,-302.0,183.0,17,13,0.6612021857923497,0.45901639344262296,0.3875,0.275,0,0.32786885245901637,0.3770491803278688,0.6375,0.5125,0,0.15300546448087432,0.19672131147540983,0.85,0.75,0,0.01092896174863388,0.01092896174863388,0.9875,0.9375,0
niah_mv_v4,88,0.22261904761904763,0.2361111111111111,-0.013492063492063472,0.22261904761904763,0.0,0.2261904761904762,0.19047619047619047,0.29882885082529925,0.2902199428088742,354,385,306,84,0.6699346405228758,0.3300653594771242,0.9761904761904762,189.50707182062303,-0.0026914721483273997,0.0,-125.0,-314.0,189.0,12,16,0.7671957671957672,0.6296296296296297,0.15476190476190477,0.09523809523809523,0,0.5767195767195767,0.5026455026455027,0.23809523809523808,0.20238095238095238,0,0.48148148148148145,0.35978835978835977,0.4642857142857143,0.40476190476190477,0,0.07407407407407407,0.2751322751322751,0.9047619047619048,0.7023809523809523,0
niah_mv_v4,89,0.19027093596059114,0.2082512315270936,-0.017980295566502463,0.19027093596059114,0.0,0.2777777777777778,0.19444444444444445,0.2388776529598787,0.2832480862846232,336,311,288,72,0.7395833333333334,0.2604166666666667,1.0,202.6617254828986,0.0015322630070195467,0.0,-125.0,-328.0,203.0,10,16,0.7438423645320197,0.6403940886699507,0.1527777777777778,0.125,0,0.6354679802955665,0.5172413793103449,0.2777777777777778,0.2222222222222222,0,0.35467980295566504,0.33497536945812806,0.5138888888888888,0.4027777777777778,0,0.0,0.11822660098522167,0.9861111111111112,0.7361111111111112,0
niah_mv_v4,90,0.07994505494505495,0.07609890109890112,0.0038461538461538325,0.07994505494505495,0.0,0.6447368421052632,0.5789473684210527,0.10328848986849795,0.2382909898376453,953,310,860,76,0.5395348837209303,0.4604651162790698,1.0,182.47170329325752,0.002402518404555297,0.0,-106.0,-288.0,182.0,5,5,0.6153846153846154,0.47802197802197804,0.3684210526315789,0.2894736842105263,0,0.32967032967032966,0.35714285714285715,0.6447368421052632,0.5394736842105263,0,0.01098901098901099,0.06593406593406594,0.881578947368421,0.8157894736842105,0,0.0,0.0,1.0,0.9210526315789473,0
niah_mv_v4,91,0.1058080808080808,0.08762626262626264,0.01818181818181816,0.1058080808080808,0.0,0.6785714285714286,0.4880952380952381,0.14654780812594842,0.23827142466969303,965,501,872,84,0.5802752293577982,0.4197247706422018,0.9880952380952381,196.7171704316778,-0.0008871770734311007,0.0,-246.0,-444.0,198.0,6,6,0.6666666666666666,0.5050505050505051,0.36904761904761907,0.25,0,0.4444444444444444,0.3939393939393939,0.6785714285714286,0.5119047619047619,0,0.16161616161616163,0.13131313131313133,0.8809523809523809,0.7976190476190477,0,0.0,0.0,0.9761904761904762,0.9166666666666666,0
niah_mv_v4,92,0.07880116959064325,0.0793859649122807,-0.0005847953216374518,0.07880116959064325,0.0,0.6842105263157895,0.5394736842105263,0.1014680500693079,0.24783806434005876,953,401,860,76,0.5453488372093023,0.45465116279069767,0.9736842105263158,170.61199981532582,-0.0012662165163817957,0.0,-171.0,-342.0,171.0,6,7,0.47953216374269003,0.39766081871345027,0.3684210526315789,0.25,0,0.30409356725146197,0.3391812865497076,0.6842105263157895,0.5263157894736842,0,0.011695906432748537,0.10526315789473684,0.881578947368421,0.7105263157894737,0,0.0,0.0,0.9605263157894737,0.8947368421052632,0
niah_mv_v4,93,0.11395027624309392,0.09185082872928177,0.022099447513812154,0.11395027624309392,0.0,0.6125,0.525,0.1476454983525589,0.24125646266325657,959,396,866,80,0.5842956120092379,0.41570438799076215,0.95,180.69452093004668,0.0014002823369203428,0.0,-205.0,-386.0,181.0,10,7,0.4861878453038674,0.39779005524861877,0.3875,0.275,0,0.36464088397790057,0.30939226519337015,0.6125,0.5375,0,0.2541436464088398,0.17679558011049723,0.8375,0.775,0,0.0,0.0,0.9375,0.9125,0
niah_mv_v4,94,0.07055555555555555,0.09583333333333333,-0.025277777777777774,0.07055555555555555,0.0,0.6842105263157895,0.5526315789473685,0.09785895897181496,0.23883548984834913,953,355,860,76,0.5744186046511628,0.4255813953488372,1.0,180.17316164779976,0.005256301167214236,0.0,-164.0,-344.0,180.0,4,7,0.5555555555555556,0.5277777777777778,0.39473684210526316,0.2631578947368421,0,0.3333333333333333,0.36666666666666664,0.6842105263157895,0.5394736842105263,0,0.0,0.16666666666666666,0.9605263157894737,0.7631578947368421,0,0.0,0.0,1.0,0.9473684210526315,0
niah_mv_v4,95,0.07445652173913042,0.09375,-0.01929347826086958,0.07445652173913042,0.0,0.618421052631579,0.5394736842105263,0.09984862662939076,0.24542783078203634,953,415,860,76,0.5034883720930232,0.4965116279069767,0.9868421052631579,183.26743312370826,0.0006800314698853002,0.0,-156.0,-340.0,184.0,4,7,0.5652173913043478,0.5054347826086957,0.40789473684210525,0.27631578947368424,0,0.3804347826086957,0.32608695652173914,0.618421052631579,0.5394736842105263,0,0.0,0.10869565217391304,0.9342105263157895,0.7368421052631579,0,0.0,0.0,0.9868421052631579,0.9210526315789473,0
niah_mv_v4,96,0.0761173184357542,0.0680167597765363,0.008100558659217896,0.0761173184357542,0.0,0.6447368421052632,0.5657894736842105,0.09330936140155521,0.25067412205449613,953,386,860,76,0.5093023255813953,0.4906976744186046,1.0,180.10533807012808,0.001050087940434738,0.0,-127.0,-306.0,179.0,5,6,0.4692737430167598,0.43575418994413406,0.3684210526315789,0.2894736842105263,0,0.31843575418994413,0.2346368715083799,0.6447368421052632,0.5657894736842105,0,0.0111731843575419,0.0223463687150838,0.881578947368421,0.8421052631578947,0,0.0,0.0,1.0,0.9473684210526315,0
