task,index,query_tokens,intro_tokens,dt_query_fraction_deleted_1,dt_query_count_deleted_1,dt_intro_fraction_deleted_1,dt_intro_count_deleted_1,dt_gold_fraction_deleted_1,dt_gold_count_deleted_1,dt_query_fraction_deleted_2,dt_query_count_deleted_2,dt_intro_fraction_deleted_2,dt_intro_count_deleted_2,dt_gold_fraction_deleted_2,dt_gold_count_deleted_2,dt_query_fraction_deleted_4,dt_query_count_deleted_4,dt_intro_fraction_deleted_4,dt_intro_count_deleted_4,dt_gold_fraction_deleted_4,dt_gold_count_deleted_4,dt_query_fraction_deleted_5,dt_query_count_deleted_5,dt_intro_fraction_deleted_5,dt_intro_count_deleted_5,dt_gold_fraction_deleted_5,dt_gold_count_deleted_5,dt_query_fraction_deleted_10,dt_query_count_deleted_10,dt_intro_fraction_deleted_10,dt_intro_count_deleted_10,dt_gold_fraction_deleted_10,dt_gold_count_deleted_10,ft_query_fraction_deleted_1,ft_query_count_deleted_1,ft_intro_fraction_deleted_1,ft_intro_count_deleted_1,ft_gold_fraction_deleted_1,ft_gold_count_deleted_1,ft_query_fraction_deleted_2,ft_query_count_deleted_2,ft_intro_fraction_deleted_2,ft_intro_count_deleted_2,ft_gold_fraction_deleted_2,ft_gold_count_deleted_2,ft_query_fraction_deleted_4,ft_query_count_deleted_4,ft_intro_fraction_deleted_4,ft_intro_count_deleted_4,ft_gold_fraction_deleted_4,ft_gold_count_deleted_4,ft_query_fraction_deleted_5,ft_query_count_deleted_5,ft_intro_fraction_deleted_5,ft_intro_count_deleted_5,ft_gold_fraction_deleted_5,ft_gold_count_deleted_5,ft_query_fraction_deleted_10,ft_query_count_deleted_10,ft_intro_fraction_deleted_10,ft_intro_count_deleted_10,ft_gold_fraction_deleted_10,ft_gold_count_deleted_10
niah_mv_v4,55,33,24,0.12121212121212122,4,0.0,0,0.1375,11,0.15151515151515152,5,0.16666666666666666,4,0.25,20,0.36363636363636365,12,0.2916666666666667,7,0.475,38,0.36363636363636365,12,0.5,12,0.575,46,0.9393939393939394,31,0.7083333333333334,17,0.8875,71,0.24242424242424243,8,0.0,0,0.0875,7,0.42424242424242425,14,0.08333333333333333,2,0.175,14,0.696969696969697,23,0.25,6,0.375,30,0.8181818181818182,27,0.375,9,0.4625,37,1.0,33,0.75,18,0.7375,59
niah_mv_v4,56,29,24,0.3103448275862069,9,0.16666666666666666,4,0.4027777777777778,29,0.6551724137931034,19,0.375,9,0.75,54,0.896551724137931,26,0.625,15,0.9444444444444444,68,0.9310344827586207,27,0.6666666666666666,16,0.9444444444444444,68,0.9655172413793104,28,0.6666666666666666,16,0.9583333333333334,69,0.5862068965517241,17,0.08333333333333333,2,0.3194444444444444,23,1.0,29,0.4166666666666667,10,0.5972222222222222,43,1.0,29,0.75,18,0.8194444444444444,59,1.0,29,0.9583333333333334,23,0.8333333333333334,60,1.0,29,1.0,24,0.9305555555555556,67
niah_mv_v4,57,33,24,0.24242424242424243,8,0.20833333333333334,5,0.3875,31,0.6363636363636364,21,0.4166666666666667,10,0.675,54,0.8787878787878788,29,0.75,18,0.825,66,0.8787878787878788,29,0.75,18,0.875,70,0.9393939393939394,31,0.7916666666666666,19,0.975,78,0.48484848484848486,16,0.08333333333333333,2,0.3125,25,0.8787878787878788,29,0.3333333333333333,8,0.575,46,1.0,33,0.75,18,0.775,62,1.0,33,0.8333333333333334,20,0.8,64,1.0,33,1.0,24,0.9125,73
niah_mv_v4,58,31,24,0.25806451612903225,8,0.25,6,0.35526315789473684,27,0.6129032258064516,19,0.4166666666666667,10,0.6578947368421053,50,0.8709677419354839,27,0.75,18,0.9473684210526315,72,0.8709677419354839,27,0.75,18,0.9736842105263158,74,0.8709677419354839,27,0.7916666666666666,19,1.0,76,0.5483870967741935,17,0.08333333333333333,2,0.3157894736842105,24,0.967741935483871,30,0.2916666666666667,7,0.5526315789473685,42,1.0,31,0.6666666666666666,16,0.7894736842105263,60,1.0,31,0.75,18,0.8289473684210527,63,1.0,31,1.0,24,0.9473684210526315,72
niah_mv_v4,59,31,24,0.3225806451612903,10,0.3333333333333333,8,0.3157894736842105,24,0.5806451612903226,18,0.5416666666666666,13,0.6710526315789473,51,0.9354838709677419,29,0.875,21,0.8947368421052632,68,0.9354838709677419,29,0.875,21,0.9342105263157895,71,0.967741935483871,30,0.9166666666666666,22,0.9736842105263158,74,0.5806451612903226,18,0.08333333333333333,2,0.2894736842105263,22,0.967741935483871,30,0.375,9,0.5,38,1.0,31,0.7083333333333334,17,0.75,57,1.0,31,0.875,21,0.7763157894736842,59,1.0,31,0.9583333333333334,23,0.9210526315789473,70
niah_mv_v4,60,33,24,0.06060606060606061,2,0.125,3,0.125,10,0.09090909090909091,3,0.25,6,0.25,20,0.3333333333333333,11,0.3333333333333333,8,0.4625,37,0.42424242424242425,14,0.375,9,0.6,48,0.8484848484848485,28,0.7083333333333334,17,0.925,74,0.18181818181818182,6,0.0,0,0.1125,9,0.36363636363636365,12,0.041666666666666664,1,0.2125,17,0.6363636363636364,21,0.20833333333333334,5,0.4,32,0.7878787878787878,26,0.2916666666666667,7,0.4375,35,1.0,33,0.6666666666666666,16,0.75,60
niah_mv_v4,61,31,24,0.22580645161290322,7,0.2916666666666667,7,0.3684210526315789,28,0.7096774193548387,22,0.375,9,0.618421052631579,47,0.9354838709677419,29,0.75,18,0.8421052631578947,64,0.9354838709677419,29,0.75,18,0.881578947368421,67,0.967741935483871,30,0.7916666666666666,19,0.9868421052631579,75,0.6451612903225806,20,0.08333333333333333,2,0.27631578947368424,21,0.9032258064516129,28,0.375,9,0.5789473684210527,44,1.0,31,0.5833333333333334,14,0.7236842105263158,55,1.0,31,0.7916666666666666,19,0.8157894736842105,62,1.0,31,0.9583333333333334,23,0.8947368421052632,68
niah_mv_v4,62,29,24,0.3103448275862069,9,0.25,6,0.3055555555555556,22,0.4482758620689655,13,0.375,9,0.5555555555555556,40,0.7931034482758621,23,0.7083333333333334,17,0.8333333333333334,60,0.8275862068965517,24,0.7083333333333334,17,0.875,63,0.8275862068965517,24,0.875,21,0.9583333333333334,69,0.5862068965517241,17,0.08333333333333333,2,0.3194444444444444,23,1.0,29,0.375,9,0.5972222222222222,43,1.0,29,0.7083333333333334,17,0.7916666666666666,57,1.0,29,0.8333333333333334,20,0.8194444444444444,59,1.0,29,1.0,24,0.9305555555555556,67
niah_mv_v4,63,31,24,0.06451612903225806,2,0.08333333333333333,2,0.14473684210526316,11,0.22580645161290322,7,0.125,3,0.2631578947368421,20,0.4838709677419355,15,0.2916666666666667,7,0.4868421052631579,37,0.5806451612903226,18,0.4166666666666667,10,0.5921052631578947,45,0.9354838709677419,29,0.75,18,0.9342105263157895,71,0.1935483870967742,6,0.041666666666666664,1,0.10526315789473684,8,0.2903225806451613,9,0.08333333333333333,2,0.25,19,0.7096774193548387,22,0.25,6,0.40789473684210525,31,0.8064516129032258,25,0.3333333333333333,8,0.5,38,1.0,31,0.7083333333333334,17,0.75,57
niah_mv_v4,64,29,24,0.10344827586206896,3,0.0,0,0.16666666666666666,12,0.2413793103448276,7,0.125,3,0.2777777777777778,20,0.3448275862068966,10,0.3333333333333333,8,0.4861111111111111,35,0.4827586206896552,14,0.3333333333333333,8,0.625,45,0.9310344827586207,27,0.7083333333333334,17,0.9305555555555556,67,0.20689655172413793,6,0.0,0,0.125,9,0.41379310344827586,12,0.08333333333333333,2,0.2222222222222222,16,0.6896551724137931,20,0.3333333333333333,8,0.4166666666666667,30,0.8620689655172413,25,0.4166666666666667,10,0.5,36,1.0,29,0.8333333333333334,20,0.7916666666666666,57
niah_mv_v4,65,33,24,0.21212121212121213,7,0.25,6,0.3375,27,0.5151515151515151,17,0.4583333333333333,11,0.6125,49,0.8787878787878788,29,0.7916666666666666,19,0.875,70,0.9090909090909091,30,0.7916666666666666,19,0.9125,73,0.9090909090909091,30,0.875,21,0.975,78,0.5454545454545454,18,0.08333333333333333,2,0.2875,23,0.9090909090909091,30,0.3333333333333333,8,0.575,46,1.0,33,0.7083333333333334,17,0.7875,63,1.0,33,0.8333333333333334,20,0.8375,67,1.0,33,0.9583333333333334,23,0.925,74
niah_mv_v4,66,29,24,0.2413793103448276,7,0.16666666666666666,4,0.4305555555555556,31,0.6551724137931034,19,0.375,9,0.7222222222222222,52,0.8620689655172413,25,0.7083333333333334,17,0.8472222222222222,61,0.9310344827586207,27,0.75,18,0.9027777777777778,65,0.9655172413793104,28,0.7916666666666666,19,0.9444444444444444,68,0.6896551724137931,20,0.08333333333333333,2,0.2916666666666667,21,0.9655172413793104,28,0.375,9,0.6111111111111112,44,1.0,29,0.6666666666666666,16,0.8055555555555556,58,1.0,29,0.9166666666666666,22,0.8055555555555556,58,1.0,29,1.0,24,0.9444444444444444,68
niah_mv_v4,67,31,24,0.06451612903225806,2,0.08333333333333333,2,0.14473684210526316,11,0.16129032258064516,5,0.16666666666666666,4,0.27631578947368424,21,0.3225806451612903,10,0.3333333333333333,8,0.5263157894736842,40,0.5161290322580645,16,0.3333333333333333,8,0.618421052631579,47,0.8387096774193549,26,0.75,18,0.9736842105263158,74,0.1935483870967742,6,0.0,0,0.11842105263157894,9,0.3548387096774194,11,0.08333333333333333,2,0.2236842105263158,17,0.6774193548387096,21,0.25,6,0.42105263157894735,32,0.8064516129032258,25,0.3333333333333333,8,0.5,38,0.967741935483871,30,0.7916666666666666,19,0.7763157894736842,59
niah_mv_v4,68,31,24,0.0967741935483871,3,0.08333333333333333,2,0.13157894736842105,10,0.16129032258064516,5,0.25,6,0.25,19,0.3548387096774194,11,0.3333333333333333,8,0.5394736842105263,41,0.5161290322580645,16,0.375,9,0.6052631578947368,46,0.8709677419354839,27,0.7083333333333334,17,0.9473684210526315,72,0.22580645161290322,7,0.0,0,0.10526315789473684,8,0.3548387096774194,11,0.08333333333333333,2,0.2236842105263158,17,0.7096774193548387,22,0.25,6,0.40789473684210525,31,0.7741935483870968,24,0.375,9,0.5131578947368421,39,1.0,31,0.75,18,0.7631578947368421,58
niah_mv_v4,69,31,24,0.3225806451612903,10,0.25,6,0.34210526315789475,26,0.5161290322580645,16,0.4166666666666667,10,0.6842105263157895,52,0.8709677419354839,27,0.75,18,0.881578947368421,67,0.9032258064516129,28,0.7916666666666666,19,0.8947368421052632,68,0.9354838709677419,29,0.8333333333333334,20,0.9473684210526315,72,0.5806451612903226,18,0.125,3,0.27631578947368424,21,1.0,31,0.3333333333333333,8,0.5263157894736842,40,1.0,31,0.7083333333333334,17,0.7763157894736842,59,1.0,31,0.875,21,0.8157894736842105,62,1.0,31,1.0,24,0.9342105263157895,71
niah_mv_v4,70,33,24,0.21212121212121213,7,0.25,6,0.375,30,0.5454545454545454,18,0.4583333333333333,11,0.6375,51,0.9090909090909091,30,0.7083333333333334,17,0.825,66,0.9090909090909091,30,0.7083333333333334,17,0.875,70,0.9090909090909091,30,0.8333333333333334,20,0.95,76,0.5757575757575758,19,0.08333333333333333,2,0.275,22,0.9090909090909091,30,0.375,9,0.55,44,1.0,33,0.7083333333333334,17,0.7625,61,1.0,33,0.8333333333333334,20,0.825,66,1.0,33,1.0,24,0.925,74
niah_mv_v4,71,33,24,0.24242424242424243,8,0.25,6,0.3625,29,0.6060606060606061,20,0.375,9,0.6,48,0.9090909090909091,30,0.7083333333333334,17,0.8625,69,0.9090909090909091,30,0.75,18,0.9125,73,0.9696969696969697,32,0.7916666666666666,19,0.9375,75,0.5757575757575758,19,0.125,3,0.2625,21,0.9393939393939394,31,0.375,9,0.55,44,1.0,33,0.7083333333333334,17,0.8125,65,1.0,33,0.7916666666666666,19,0.8375,67,1.0,33,1.0,24,0.925,74
niah_mv_v4,72,33,24,0.06060606060606061,2,0.08333333333333333,2,0.1375,11,0.15151515151515152,5,0.25,6,0.225,18,0.42424242424242425,14,0.3333333333333333,8,0.4625,37,0.48484848484848486,16,0.4166666666666667,10,0.6,48,0.8787878787878788,29,0.875,21,0.85,68,0.21212121212121213,7,0.0,0,0.1,8,0.30303030303030304,10,0.08333333333333333,2,0.225,18,0.6363636363636364,21,0.25,6,0.3875,31,0.7575757575757576,25,0.2916666666666667,7,0.4875,39,1.0,33,0.6666666666666666,16,0.7625,61
niah_mv_v4,73,31,24,0.06451612903225806,2,0.08333333333333333,2,0.14473684210526316,11,0.12903225806451613,4,0.25,6,0.2631578947368421,20,0.45161290322580644,14,0.375,9,0.4868421052631579,37,0.6451612903225806,20,0.4583333333333333,11,0.5789473684210527,44,0.8387096774193549,26,0.8333333333333334,20,0.9210526315789473,70,0.22580645161290322,7,0.041666666666666664,1,0.09210526315789473,7,0.3548387096774194,11,0.08333333333333333,2,0.2236842105263158,17,0.7096774193548387,22,0.25,6,0.40789473684210525,31,0.8709677419354839,27,0.3333333333333333,8,0.4868421052631579,37,0.967741935483871,30,0.75,18,0.7631578947368421,58
niah_mv_v4,74,31,24,0.12903225806451613,4,0.25,6,0.3026315789473684,23,0.41935483870967744,13,0.2916666666666667,7,0.5,38,0.8064516129032258,25,0.625,15,0.7105263157894737,54,0.9032258064516129,28,0.625,15,0.75,57,0.9032258064516129,28,0.75,18,0.9605263157894737,73,0.6129032258064516,19,0.08333333333333333,2,0.27631578947368424,21,0.9354838709677419,29,0.375,9,0.5789473684210527,44,1.0,31,0.7916666666666666,19,0.7894736842105263,60,1.0,31,0.8333333333333334,20,0.8157894736842105,62,1.0,31,1.0,24,0.9210526315789473,70
niah_mv_v4,75,31,24,0.2903225806451613,9,0.20833333333333334,5,0.3815789473684211,29,0.5806451612903226,18,0.3333333333333333,8,0.6578947368421053,50,0.8387096774193549,26,0.7083333333333334,17,0.881578947368421,67,0.8709677419354839,27,0.75,18,0.8947368421052632,68,0.8709677419354839,27,0.7916666666666666,19,0.9210526315789473,70,0.6129032258064516,19,0.08333333333333333,2,0.2894736842105263,22,1.0,31,0.3333333333333333,8,0.5657894736842105,43,1.0,31,0.75,18,0.8421052631578947,64,1.0,31,0.8333333333333334,20,0.8947368421052632,68,1.0,31,1.0,24,0.9342105263157895,71
niah_mv_v4,76,33,24,0.21212121212121213,7,0.25,6,0.375,30,0.5151515151515151,17,0.4583333333333333,11,0.675,54,0.8787878787878788,29,0.7916666666666666,19,0.825,66,0.8787878787878788,29,0.8333333333333334,20,0.8625,69,0.9393939393939394,31,0.875,21,0.9875,79,0.5757575757575758,19,0.125,3,0.275,22,0.9696969696969697,32,0.375,9,0.5375,43,1.0,33,0.6666666666666666,16,0.7875,63,1.0,33,0.7083333333333334,17,0.8375,67,1.0,33,1.0,24,0.875,70
niah_mv_v4,77,29,24,0.06896551724137931,2,0.08333333333333333,2,0.1527777777777778,11,0.1724137931034483,5,0.25,6,0.25,18,0.5172413793103449,15,0.2916666666666667,7,0.4861111111111111,35,0.6206896551724138,18,0.375,9,0.6111111111111112,44,0.9655172413793104,28,0.7083333333333334,17,0.9583333333333334,69,0.2413793103448276,7,0.041666666666666664,1,0.09722222222222222,7,0.3793103448275862,11,0.125,3,0.2222222222222222,16,0.7586206896551724,22,0.25,6,0.4166666666666667,30,0.8275862068965517,24,0.375,9,0.4861111111111111,35,1.0,29,0.75,18,0.7638888888888888,55
niah_mv_v4,78,31,24,0.22580645161290322,7,0.25,6,0.3684210526315789,28,0.6129032258064516,19,0.5,12,0.6447368421052632,49,0.8064516129032258,25,0.7916666666666666,19,0.8157894736842105,62,0.8387096774193549,26,0.7916666666666666,19,0.8421052631578947,64,0.8709677419354839,27,0.875,21,0.9078947368421053,69,0.6774193548387096,21,0.125,3,0.23684210526315788,18,0.967741935483871,30,0.375,9,0.5394736842105263,41,1.0,31,0.7083333333333334,17,0.7631578947368421,58,1.0,31,0.8333333333333334,20,0.8157894736842105,62,1.0,31,1.0,24,0.9210526315789473,70
niah_mv_v4,79,33,24,0.21212121212121213,7,0.25,6,0.35,28,0.48484848484848486,16,0.375,9,0.7,56,0.8484848484848485,28,0.7083333333333334,17,0.9125,73,0.9090909090909091,30,0.8333333333333334,20,0.95,76,0.9393939393939394,31,0.875,21,1.0,80,0.6060606060606061,20,0.08333333333333333,2,0.2625,21,0.9393939393939394,31,0.375,9,0.55,44,1.0,33,0.75,18,0.7375,59,1.0,33,0.9166666666666666,22,0.8,64,1.0,33,1.0,24,0.95,76
niah_mv_v4,80,31,24,0.0967741935483871,3,0.0,0,0.15789473684210525,12,0.1935483870967742,6,0.125,3,0.2631578947368421,20,0.4838709677419355,15,0.25,6,0.47368421052631576,36,0.6129032258064516,19,0.3333333333333333,8,0.5789473684210527,44,0.9032258064516129,28,0.75,18,0.881578947368421,67,0.22580645161290322,7,0.0,0,0.10526315789473684,8,0.3870967741935484,12,0.16666666666666666,4,0.18421052631578946,14,0.7096774193548387,22,0.3333333333333333,8,0.35526315789473684,27,0.8709677419354839,27,0.4166666666666667,10,0.42105263157894735,32,1.0,31,0.7916666666666666,19,0.7763157894736842,59
niah_mv_v4,81,29,24,0.06896551724137931,2,0.08333333333333333,2,0.1527777777777778,11,0.1724137931034483,5,0.20833333333333334,5,0.2638888888888889,19,0.3793103448275862,11,0.375,9,0.5277777777777778,38,0.4482758620689655,13,0.4166666666666667,10,0.6805555555555556,49,0.9310344827586207,27,0.8333333333333334,20,0.9444444444444444,68,0.2413793103448276,7,0.0,0,0.1111111111111111,8,0.3448275862068966,10,0.08333333333333333,2,0.25,18,0.6551724137931034,19,0.20833333333333334,5,0.4583333333333333,33,0.8275862068965517,24,0.3333333333333333,8,0.5277777777777778,38,1.0,29,0.7083333333333334,17,0.7777777777777778,56
niah_mv_v4,82,31,24,0.16129032258064516,5,0.20833333333333334,5,0.42105263157894735,32,0.6451612903225806,20,0.4166666666666667,10,0.6447368421052632,49,0.9354838709677419,29,0.75,18,0.868421052631579,66,0.9354838709677419,29,0.75,18,0.881578947368421,67,0.9354838709677419,29,0.875,21,0.9473684210526315,72,0.5483870967741935,17,0.08333333333333333,2,0.3026315789473684,23,0.967741935483871,30,0.375,9,0.5789473684210527,44,1.0,31,0.6666666666666666,16,0.7236842105263158,55,1.0,31,0.7916666666666666,19,0.7631578947368421,58,1.0,31,1.0,24,0.868421052631579,66
niah_mv_v4,83,33,24,0.24242424242424243,8,0.25,6,0.3375,27,0.5151515151515151,17,0.4166666666666667,10,0.675,54,0.8484848484848485,28,0.6666666666666666,16,0.925,74,0.8787878787878788,29,0.7083333333333334,17,0.9625,77,0.9090909090909091,30,0.8333333333333334,20,0.975,78,0.6060606060606061,20,0.08333333333333333,2,0.2625,21,0.9696969696969697,32,0.375,9,0.5375,43,1.0,33,0.7916666666666666,19,0.7625,61,1.0,33,0.9166666666666666,22,0.7875,63,1.0,33,1.0,24,0.9375,75
niah_mv_v4,84,31,24,0.25806451612903225,8,0.20833333333333334,5,0.34210526315789475,26,0.5806451612903226,18,0.2916666666666667,7,0.631578947368421,48,0.8709677419354839,27,0.5833333333333334,14,0.7894736842105263,60,0.9032258064516129,28,0.625,15,0.8421052631578947,64,0.9032258064516129,28,0.6666666666666666,16,0.9342105263157895,71,0.5806451612903226,18,0.08333333333333333,2,0.2894736842105263,22,0.9354838709677419,29,0.375,9,0.5789473684210527,44,1.0,31,0.75,18,0.7894736842105263,60,1.0,31,0.875,21,0.8026315789473685,61,1.0,31,1.0,24,0.9473684210526315,72
niah_mv_v4,85,37,24,0.05405405405405406,2,0.125,3,0.125,11,0.10810810810810811,4,0.20833333333333334,5,0.26136363636363635,23,0.2972972972972973,11,0.3333333333333333,8,0.5113636363636364,45,0.4594594594594595,17,0.375,9,0.5795454545454546,51,0.8378378378378378,31,0.7916666666666666,19,0.8181818181818182,72,0.1891891891891892,7,0.0,0,0.10227272727272728,9,0.35135135135135137,13,0.08333333333333333,2,0.18181818181818182,16,0.6486486486486487,24,0.20833333333333334,5,0.38636363636363635,34,0.7297297297297297,27,0.3333333333333333,8,0.48863636363636365,43,0.9459459459459459,35,0.75,18,0.75,66
niah_mv_v4,86,29,24,0.27586206896551724,8,0.25,6,0.4027777777777778,29,0.6896551724137931,20,0.4583333333333333,11,0.7222222222222222,52,0.896551724137931,26,0.8333333333333334,20,0.9444444444444444,68,0.896551724137931,26,0.875,21,0.9444444444444444,68,0.896551724137931,26,0.875,21,0.9861111111111112,71,0.5862068965517241,17,0.08333333333333333,2,0.3055555555555556,22,0.9655172413793104,28,0.375,9,0.5833333333333334,42,1.0,29,0.7083333333333334,17,0.8194444444444444,59,1.0,29,0.8333333333333334,20,0.8472222222222222,61,1.0,29,1.0,24,0.9444444444444444,68
niah_mv_v4,87,33,24,0.18181818181818182,6,0.25,6,0.3875,31,0.48484848484848486,16,0.4166666666666667,10,0.6375,51,0.8181818181818182,27,0.7083333333333334,17,0.85,68,0.8484848484848485,28,0.7916666666666666,19,0.9125,73,0.9090909090909091,30,0.8333333333333334,20,0.9875,79,0.5757575757575758,19,0.08333333333333333,2,0.275,22,0.9090909090909091,30,0.3333333333333333,8,0.5125,41,1.0,33,0.6666666666666666,16,0.75,60,1.0,33,0.7916666666666666,19,0.8125,65,1.0,33,0.9583333333333334,23,0.9375,75
niah_mv_v4,88,35,24,0.05714285714285714,2,0.041666666666666664,1,0.15476190476190477,13,0.2,7,0.125,3,0.23809523809523808,20,0.2857142857142857,10,0.25,6,0.4642857142857143,39,0.4,14,0.375,9,0.5357142857142857,45,0.8571428571428571,30,0.7916666666666666,19,0.9047619047619048,76,0.22857142857142856,8,0.0,0,0.09523809523809523,8,0.37142857142857144,13,0.08333333333333333,2,0.20238095238095238,17,0.6,21,0.25,6,0.40476190476190477,34,0.7714285714285715,27,0.375,9,0.42857142857142855,36,1.0,35,0.8333333333333334,20,0.7023809523809523,59
niah_mv_v4,89,29,24,0.06896551724137931,2,0.08333333333333333,2,0.1527777777777778,11,0.13793103448275862,4,0.20833333333333334,5,0.2777777777777778,20,0.4482758620689655,13,0.2916666666666667,7,0.5138888888888888,37,0.5517241379310345,16,0.3333333333333333,8,0.6388888888888888,46,0.9310344827586207,27,0.7916666666666666,19,0.9861111111111112,71,0.20689655172413793,6,0.0,0,0.125,9,0.3793103448275862,11,0.125,3,0.2222222222222222,16,0.7241379310344828,21,0.25,6,0.4027777777777778,29,0.8275862068965517,24,0.375,9,0.4861111111111111,35,1.0,29,0.7083333333333334,17,0.7361111111111112,53
niah_mv_v4,90,31,24,0.22580645161290322,7,0.2916666666666667,7,0.3684210526315789,28,0.5483870967741935,17,0.375,9,0.6447368421052632,49,0.9032258064516129,28,0.7083333333333334,17,0.881578947368421,67,0.9032258064516129,28,0.7916666666666666,19,0.9210526315789473,70,0.9354838709677419,29,0.8333333333333334,20,1.0,76,0.5483870967741935,17,0.125,3,0.2894736842105263,22,0.967741935483871,30,0.3333333333333333,8,0.5394736842105263,41,1.0,31,0.625,15,0.8157894736842105,62,1.0,31,0.75,18,0.8289473684210527,63,1.0,31,1.0,24,0.9210526315789473,70
niah_mv_v4,91,35,24,0.22857142857142856,8,0.16666666666666666,4,0.36904761904761907,31,0.5142857142857142,18,0.3333333333333333,8,0.6785714285714286,57,0.8571428571428571,30,0.7083333333333334,17,0.8809523809523809,74,0.8857142857142857,31,0.7083333333333334,17,0.9285714285714286,78,0.9142857142857143,32,0.7083333333333334,17,0.9761904761904762,82,0.5428571428571428,19,0.125,3,0.25,21,0.8857142857142857,31,0.4166666666666667,10,0.5119047619047619,43,0.9714285714285714,34,0.8333333333333334,20,0.7976190476190477,67,0.9714285714285714,34,0.9583333333333334,23,0.8452380952380952,71,1.0,35,1.0,24,0.9166666666666666,77
niah_mv_v4,92,31,24,0.2903225806451613,9,0.20833333333333334,5,0.3684210526315789,28,0.7419354838709677,23,0.375,9,0.6842105263157895,52,0.9032258064516129,28,0.7083333333333334,17,0.881578947368421,67,0.9032258064516129,28,0.7083333333333334,17,0.881578947368421,67,0.967741935483871,30,0.75,18,0.9605263157894737,73,0.6451612903225806,20,0.125,3,0.25,19,0.9354838709677419,29,0.4166666666666667,10,0.5263157894736842,40,1.0,31,0.75,18,0.7105263157894737,54,1.0,31,0.875,21,0.7763157894736842,59,1.0,31,1.0,24,0.8947368421052632,68
niah_mv_v4,93,33,24,0.2727272727272727,9,0.125,3,0.3875,31,0.6363636363636364,21,0.375,9,0.6125,49,0.9090909090909091,30,0.7083333333333334,17,0.8375,67,0.9090909090909091,30,0.7083333333333334,17,0.9,72,0.9090909090909091,30,0.7083333333333334,17,0.9375,75,0.5757575757575758,19,0.08333333333333333,2,0.275,22,0.9393939393939394,31,0.375,9,0.5375,43,1.0,33,0.7916666666666666,19,0.775,62,1.0,33,0.875,21,0.825,66,1.0,33,1.0,24,0.9125,73
niah_mv_v4,94,31,24,0.25806451612903225,8,0.125,3,0.39473684210526316,30,0.5806451612903226,18,0.4166666666666667,10,0.6842105263157895,52,0.9032258064516129,28,0.7083333333333334,17,0.9605263157894737,73,0.9032258064516129,28,0.7083333333333334,17,1.0,76,0.9032258064516129,28,0.7916666666666666,19,1.0,76,0.6451612903225806,20,0.08333333333333333,2,0.2631578947368421,20,0.967741935483871,30,0.2916666666666667,7,0.5394736842105263,41,1.0,31,0.625,15,0.7631578947368421,58,1.0,31,0.75,18,0.8026315789473685,61,1.0,31,1.0,24,0.9473684210526315,72
niah_mv_v4,95,31,24,0.16129032258064516,5,0.25,6,0.40789473684210525,31,0.6451612903225806,20,0.4583333333333333,11,0.618421052631579,47,0.9354838709677419,29,0.7916666666666666,19,0.9342105263157895,71,0.9354838709677419,29,0.7916666666666666,19,0.9473684210526315,72,0.967741935483871,30,0.875,21,0.9868421052631579,75,0.6451612903225806,20,0.08333333333333333,2,0.27631578947368424,21,0.967741935483871,30,0.375,9,0.5394736842105263,41,1.0,31,0.6666666666666666,16,0.7368421052631579,56,1.0,31,0.7916666666666666,19,0.7763157894736842,59,1.0,31,1.0,24,0.9210526315789473,70
niah_mv_v4,96,31,24,0.2903225806451613,9,0.125,3,0.3684210526315789,28,0.5483870967741935,17,0.3333333333333333,8,0.6447368421052632,49,0.9354838709677419,29,0.625,15,0.881578947368421,67,0.9354838709677419,29,0.6666666666666666,16,0.9342105263157895,71,0.967741935483871,30,0.8333333333333334,20,1.0,76,0.5806451612903226,18,0.08333333333333333,2,0.2894736842105263,22,0.9354838709677419,29,0.375,9,0.5657894736842105,43,1.0,31,0.625,15,0.8421052631578947,64,1.0,31,0.75,18,0.881578947368421,67,1.0,31,0.9583333333333334,23,0.9473684210526315,72
niah_mv_v4,97,31,24,0.22580645161290322,7,0.25,6,0.3684210526315789,28,0.5161290322580645,16,0.375,9,0.631578947368421,48,0.8709677419354839,27,0.6666666666666666,16,0.881578947368421,67,0.8709677419354839,27,0.7083333333333334,17,0.9078947368421053,69,0.9354838709677419,29,0.7916666666666666,19,0.9736842105263158,74,0.6129032258064516,19,0.125,3,0.27631578947368424,21,0.9032258064516129,28,0.375,9,0.5526315789473685,42,1.0,31,0.625,15,0.8026315789473685,61,1.0,31,0.7916666666666666,19,0.8421052631578947,64,1.0,31,1.0,24,0.8947368421052632,68
niah_mv_v4,98,31,24,0.25806451612903225,8,0.25,6,0.35526315789473684,27,0.6129032258064516,19,0.5,12,0.6842105263157895,52,0.8064516129032258,25,0.8333333333333334,20,0.9342105263157895,71,0.8064516129032258,25,0.8333333333333334,20,0.9342105263157895,71,0.8387096774193549,26,0.875,21,0.9868421052631579,75,0.5806451612903226,18,0.08333333333333333,2,0.2894736842105263,22,0.967741935483871,30,0.375,9,0.5394736842105263,41,1.0,31,0.6666666666666666,16,0.7368421052631579,56,1.0,31,0.7083333333333334,17,0.7894736842105263,60,1.0,31,1.0,24,0.9078947368421053,69
