dataset,index,method,rise,mas,recall
niah_mv_v2,82,FT_K3,,,0.7894736842105263
niah_mv_v2,83,DT,0.03665644171779141,0.06116265186646639,1.0
niah_mv_v2,83,FT_K1,0.04279141104294478,0.2271735351024974,0.7368421052631579
niah_mv_v2,83,FT_K3,,,0.8157894736842105
niah_mv_v2,84,DT,0.13567708333333334,0.16655256155171747,0.48
niah_mv_v2,84,FT_K1,0.17578125,0.2674366169213151,0.26
niah_mv_v2,84,FT_K3,,,0.3
niah_mv_v2,85,DT,0.08812499999999998,0.11537667702613433,0.7
niah_mv_v2,85,FT_K1,0.12093749999999999,0.2636972834396849,0.325
niah_mv_v2,85,FT_K3,,,0.35
niah_mv_v2,86,DT,0.044631901840490804,0.06824473896305669,1.0
niah_mv_v2,86,FT_K1,0.053220858895705526,0.23876516846241724,0.7631578947368421
niah_mv_v2,86,FT_K3,,,0.8157894736842105
niah_mv_v2,87,DT,0.11627906976744184,0.1383979839762603,0.6666666666666666
niah_mv_v2,87,FT_K1,0.12819767441860463,0.2608328010480314,0.3333333333333333
niah_mv_v2,87,FT_K3,,,0.3333333333333333
niah_mv_v2,88,DT,0.15896739130434784,0.1750658080029721,0.5789473684210527
niah_mv_v2,88,FT_K1,0.18777173913043477,0.2574242174164739,0.34210526315789475
niah_mv_v2,88,FT_K3,,,0.3684210526315789
niah_mv_v2,89,DT,0.04283783783783783,0.07050590171683882,1.0
niah_mv_v2,89,FT_K1,0.06013513513513513,0.22850182254526247,0.8157894736842105
niah_mv_v2,89,FT_K3,,,0.8157894736842105
niah_mv_v2,90,DT,0.08456284153005464,0.11001225451114008,1.0
niah_mv_v2,90,FT_K1,0.10396174863387979,0.24002220776498495,0.8421052631578947
niah_mv_v2,90,FT_K3,,,0.8947368421052632
niah_mv_v2,91,DT,0.09080645161290324,0.13085076387007288,0.6190476190476191
niah_mv_v2,91,FT_K1,0.11983870967741934,0.2625626184324209,0.2857142857142857
niah_mv_v2,91,FT_K3,,,0.3333333333333333
niah_mv_v2,92,DT,0.1039808917197452,0.12516704841099074,0.65
niah_mv_v2,92,FT_K1,0.11799363057324841,0.2487000146413869,0.325
niah_mv_v2,92,FT_K3,,,0.35
niah_mv_v2,93,DT,0.11935736677115986,0.14098372983414922,0.6842105263157895
niah_mv_v2,93,FT_K1,0.10713166144200625,0.25536521023973136,0.3157894736842105
niah_mv_v2,93,FT_K3,,,0.34210526315789475
niah_mv_v2,94,DT,0.05194610778443117,0.09498131085017178,1.0
niah_mv_v2,94,FT_K1,0.09176646706586826,0.2371496418952989,0.7894736842105263
niah_mv_v2,94,FT_K3,,,0.8421052631578947
niah_mv_v2,95,DT,0.07328767123287674,0.10717606315423149,1.0
niah_mv_v2,95,FT_K1,0.06883561643835619,0.23008247976173765,0.8611111111111112
niah_mv_v2,95,FT_K3,,,0.8888888888888888
niah_mv_v2,96,DT,0.038548387096774196,0.06470700421840325,1.0
niah_mv_v2,96,FT_K1,0.04467741935483871,0.24971829279546393,0.7894736842105263
niah_mv_v2,96,FT_K3,,,0.8157894736842105
niah_mv_v2,97,DT,0.19175257731958756,0.23804781633437844,0.6666666666666666
niah_mv_v2,97,FT_K1,0.18427835051546387,0.255116122520371,0.3333333333333333
niah_mv_v2,97,FT_K3,,,0.35714285714285715
niah_mv_v2,98,DT,0.048913043478260865,0.07717033752635083,1.0
niah_mv_v2,98,FT_K1,0.050465838509316775,0.2325705618030592,0.8157894736842105
niah_mv_v2,98,FT_K3,,,0.8157894736842105
niah_mv_v2,99,DT,0.04177215189873418,0.07563665275794478,1.0
niah_mv_v2,99,FT_K1,0.04208860759493671,0.22790417698626914,0.8157894736842105
niah_mv_v2,99,FT_K3,,,0.8421052631578947
niah_mv_v4,0,DT,0.2329081632653061,0.3192016994154213,0.3125
niah_mv_v4,0,FT_K1,0.2602040816326531,0.30159703178541675,0.2
niah_mv_v4,0,FT_K3,,,0.2
niah_mv_v4,1,DT,0.06768867924528302,0.0970121567741585,0.7236842105263158
niah_mv_v4,1,FT_K1,0.08231132075471696,0.23362883846179777,0.5526315789473685
niah_mv_v4,1,FT_K3,,,0.5657894736842105
niah_mv_v4,2,DT,0.08358585858585857,0.10938762125402715,0.7625
niah_mv_v4,2,FT_K1,0.10580808080808082,0.2418353329347703,0.5125
niah_mv_v4,2,FT_K3,,,0.5125
niah_mv_v4,3,DT,0.06825068870523417,0.09811465310364717,0.7777777777777778
niah_mv_v4,3,FT_K1,0.07816804407713498,0.24162064851437112,0.6388888888888888
niah_mv_v4,3,FT_K3,,,0.6388888888888888
niah_mv_v4,4,DT,0.11263157894736842,0.15334204370838594,0.7125
niah_mv_v4,4,FT_K1,0.07605263157894737,0.24633741223690525,0.5875
niah_mv_v4,4,FT_K3,,,0.575
niah_mv_v4,5,DT,0.06391891891891892,0.0861018111846927,0.75
niah_mv_v4,5,FT_K1,0.07959459459459461,0.24919043419488413,0.5526315789473685
niah_mv_v4,5,FT_K3,,,0.5789473684210527
niah_mv_v4,6,DT,0.07374371859296483,0.10133211875480153,0.7368421052631579
niah_mv_v4,6,FT_K1,0.08278894472361809,0.2444445495391312,0.5789473684210527
niah_mv_v4,6,FT_K3,,,0.5921052631578947
niah_mv_v4,7,DT,0.07986486486486488,0.10073745675005259,0.75
niah_mv_v4,7,FT_K1,0.07878378378378378,0.23833149672118287,0.5657894736842105
niah_mv_v4,7,FT_K3,,,0.5921052631578947
niah_mv_v4,8,DT,0.07312834224598931,0.09651599459002491,0.75
niah_mv_v4,8,FT_K1,0.08435828877005347,0.23658401458037948,0.525
niah_mv_v4,8,FT_K3,,,0.525
niah_mv_v4,9,DT,0.08206806282722512,0.09601273037969241,0.7125
niah_mv_v4,9,FT_K1,0.0925392670157068,0.24428684726921132,0.5125
niah_mv_v4,9,FT_K3,,,0.525
niah_mv_v4,10,DT,0.19532085561497325,0.2599329598408427,0.3055555555555556
niah_mv_v4,10,FT_K1,0.2306149732620321,0.2774947609108415,0.25
niah_mv_v4,10,FT_K3,,,0.2361111111111111
niah_mv_v4,11,DT,0.07084450402144774,0.09212018645813488,0.75
niah_mv_v4,11,FT_K1,0.07486595174262735,0.24652535533449824,0.5789473684210527
niah_mv_v4,11,FT_K3,,,0.5921052631578947
niah_mv_v4,12,DT,0.18882428940568477,0.2429281625759537,0.3026315789473684
niah_mv_v4,12,FT_K1,0.2014857881136951,0.2767366448620336,0.2236842105263158
niah_mv_v4,12,FT_K3,,,0.25
niah_mv_v4,13,DT,0.08024861878453038,0.10398579229226265,0.7375
niah_mv_v4,13,FT_K1,0.11091160220994475,0.25126018569950553,0.5625
niah_mv_v4,13,FT_K3,,,0.5875
niah_mv_v4,14,DT,0.07344559585492227,0.10710402808597434,0.7125
niah_mv_v4,14,FT_K1,0.07655440414507772,0.25409927476273564,0.5125
niah_mv_v4,14,FT_K3,,,0.5125
niah_mv_v4,15,DT,0.06853233830845772,0.10125728325981809,0.7368421052631579
niah_mv_v4,15,FT_K1,0.0759950248756219,0.2583200910511155,0.5526315789473685
niah_mv_v4,15,FT_K3,,,0.5526315789473685
niah_mv_v4,16,DT,0.24158291457286435,0.3363779318640257,0.325
niah_mv_v4,16,FT_K1,0.2375628140703517,0.2826249903273716,0.225
niah_mv_v4,16,FT_K3,,,0.2125
niah_mv_v4,17,DT,0.07317708333333334,0.10389165674062462,0.7
niah_mv_v4,17,FT_K1,0.09661458333333332,0.2550221942043902,0.5
niah_mv_v4,17,FT_K3,,,0.5375
niah_mv_v4,18,DT,0.06763565891472867,0.09622487033957719,0.7368421052631579
niah_mv_v4,18,FT_K1,0.07642118863049097,0.24869524994592,0.5657894736842105
niah_mv_v4,18,FT_K3,,,0.5921052631578947
niah_mv_v4,19,DT,0.07311827956989247,0.10077391340984787,0.7368421052631579
niah_mv_v4,19,FT_K1,0.10752688172043012,0.24430820303351278,0.5131578947368421
niah_mv_v4,19,FT_K3,,,0.5263157894736842
niah_mv_v4,20,DT,0.10887850467289717,0.1425569228472537,0.7
niah_mv_v4,20,FT_K1,0.09556074766355141,0.24454198253106388,0.5375
niah_mv_v4,20,FT_K3,,,0.5625
niah_mv_v4,21,DT,0.08394736842105263,0.11967928038151612,0.7236842105263158
niah_mv_v4,21,FT_K1,0.09736842105263158,0.23999553115676525,0.5657894736842105
niah_mv_v4,21,FT_K3,,,0.5789473684210527
niah_mv_v4,22,DT,0.07681347150259069,0.09653368735291704,0.7638888888888888
niah_mv_v4,22,FT_K1,0.06075129533678756,0.2376158364109932,0.625
niah_mv_v4,22,FT_K3,,,0.625
niah_mv_v4,23,DT,0.07524752475247524,0.10075326499118283,0.7023809523809523
niah_mv_v4,23,FT_K1,0.08712871287128714,0.23324563746948943,0.5
niah_mv_v4,23,FT_K3,,,0.5
niah_mv_v4,24,DT,0.08737623762376238,0.11116417590373137,0.675
niah_mv_v4,24,FT_K1,0.10222772277227724,0.23096561304984226,0.5375
niah_mv_v4,24,FT_K3,,,0.5125
niah_mv_v4,25,DT,0.07121621621621622,0.09444589937750894,0.725
niah_mv_v4,25,FT_K1,0.09364864864864866,0.24359835861239426,0.5375
niah_mv_v4,25,FT_K3,,,0.525
niah_mv_v4,26,DT,0.07525252525252527,0.11077401872469324,0.7236842105263158
niah_mv_v4,26,FT_K1,0.10025252525252526,0.23427581116077448,0.5921052631578947
niah_mv_v4,26,FT_K3,,,0.618421052631579
niah_mv_v4,27,DT,0.07449494949494948,0.09652511739445949,0.7125
niah_mv_v4,27,FT_K1,0.09065656565656566,0.24622924700005505,0.5375
niah_mv_v4,27,FT_K3,,,0.55
niah_mv_v4,28,DT,0.07150537634408602,0.10033785303858997,0.7368421052631579
niah_mv_v4,28,FT_K1,0.0989247311827957,0.2359448275672466,0.5526315789473685
niah_mv_v4,28,FT_K3,,,0.5394736842105263
niah_mv_v4,29,DT,0.17313829787234042,0.21882420997468238,0.3055555555555556
niah_mv_v4,29,FT_K1,0.2101063829787234,0.27247986619056935,0.25
niah_mv_v4,29,FT_K3,,,0.25
niah_mv_v4,30,DT,0.06358695652173914,0.08632632626094579,0.8026315789473685
niah_mv_v4,30,FT_K1,0.07228260869565217,0.23806887704577026,0.5526315789473685
niah_mv_v4,30,FT_K3,,,0.5526315789473685
niah_mv_v4,31,DT,0.20381773399014777,0.2766421862126528,0.32894736842105265
niah_mv_v4,31,FT_K1,0.262192118226601,0.30792977167229035,0.21052631578947367
niah_mv_v4,31,FT_K3,,,0.21052631578947367
niah_mv_v4,32,DT,0.0667989417989418,0.09343440731165772,0.7894736842105263
niah_mv_v4,32,FT_K1,0.09007936507936506,0.25274421964305016,0.5789473684210527
niah_mv_v4,32,FT_K3,,,0.618421052631579
niah_mv_v4,33,DT,0.07207520891364902,0.10213252412575118,0.7125
niah_mv_v4,33,FT_K1,0.08934540389972145,0.24223406909722395,0.525
niah_mv_v4,33,FT_K3,,,0.5375
niah_mv_v4,34,DT,0.065,0.0899795022537763,0.7
niah_mv_v4,34,FT_K1,0.08148648648648649,0.2368374917805997,0.525
niah_mv_v4,34,FT_K3,,,0.5375
niah_mv_v4,35,DT,0.0674731182795699,0.09521806089401412,0.6875
niah_mv_v4,35,FT_K1,0.0739247311827957,0.2401316072518101,0.5375
niah_mv_v4,35,FT_K3,,,0.5375
niah_mv_v4,36,DT,0.06926229508196721,0.08783303166159621,0.7375
niah_mv_v4,36,FT_K1,0.07745901639344263,0.23319752431820223,0.5375
niah_mv_v4,36,FT_K3,,,0.575
niah_mv_v4,37,DT,0.11494413407821229,0.15800034042858369,0.7375
niah_mv_v4,37,FT_K1,0.10488826815642457,0.24444883759144145,0.5375
niah_mv_v4,37,FT_K3,,,0.5625
niah_mv_v4,38,DT,0.06404494382022471,0.08892413355331355,0.7763157894736842
niah_mv_v4,38,FT_K1,0.07556179775280898,0.23962837321045255,0.5657894736842105
niah_mv_v4,38,FT_K3,,,0.5789473684210527
niah_mv_v4,39,DT,0.2213917525773196,0.29738949991605623,0.3
niah_mv_v4,39,FT_K1,0.23273195876288658,0.27433140556227803,0.1875
niah_mv_v4,39,FT_K3,,,0.1875
niah_mv_v4,40,DT,0.24633676092544987,0.34835297135164484,0.2875
niah_mv_v4,40,FT_K1,0.22088688946015425,0.2652265962639895,0.2125
niah_mv_v4,40,FT_K3,,,0.2125
niah_mv_v4,41,DT,0.19149746192893397,0.2305686117932916,0.3157894736842105
niah_mv_v4,41,FT_K1,0.20241116751269037,0.2594765274948101,0.2236842105263158
niah_mv_v4,41,FT_K3,,,0.2236842105263158
niah_mv_v4,42,DT,0.14413043478260865,0.19515203855178376,0.675
niah_mv_v4,42,FT_K1,0.16847826086956524,0.2539582551037681,0.525
niah_mv_v4,42,FT_K3,,,0.5125
niah_mv_v4,43,DT,0.08280487804878049,0.1126935756093462,0.725
niah_mv_v4,43,FT_K1,0.0798780487804878,0.24021326281420857,0.5125
niah_mv_v4,43,FT_K3,,,0.5125
niah_mv_v4,44,DT,0.0761415525114155,0.1041837809817326,0.7
niah_mv_v4,44,FT_K1,0.0934931506849315,0.23720982508770386,0.5375
niah_mv_v4,44,FT_K3,,,0.525
niah_mv_v4,45,DT,0.07364864864864865,0.09850360233638009,0.7368421052631579
niah_mv_v4,45,FT_K1,0.07635135135135136,0.24175568959528532,0.5789473684210527
niah_mv_v4,45,FT_K3,,,0.5657894736842105
niah_mv_v4,46,DT,0.22036082474226806,0.30063654813066887,0.3125
niah_mv_v4,46,FT_K1,0.24896907216494846,0.2897341179756635,0.175
niah_mv_v4,46,FT_K3,,,0.15
niah_mv_v4,47,DT,0.2227832512315271,0.3068437043513293,0.32142857142857145
niah_mv_v4,47,FT_K1,0.2639162561576355,0.3162718340529189,0.19047619047619047
niah_mv_v4,47,FT_K3,,,0.20238095238095238
niah_mv_v4,48,DT,0.07474619289340102,0.10125352519896921,0.7
niah_mv_v4,48,FT_K1,0.0864213197969543,0.22716355402564697,0.5625
niah_mv_v4,48,FT_K3,,,0.55
niah_mv_v4,49,DT,0.07552356020942408,0.10680368630367787,0.7631578947368421
niah_mv_v4,49,FT_K1,0.07238219895287959,0.24457117779103799,0.6052631578947368
niah_mv_v4,49,FT_K3,,,0.6052631578947368
niah_mv_v4,50,DT,0.07420634920634919,0.09696926224598537,0.75
niah_mv_v4,50,FT_K1,0.07261904761904762,0.2381893918932359,0.5789473684210527
niah_mv_v4,50,FT_K3,,,0.5789473684210527
niah_mv_v4,51,DT,0.06542553191489361,0.08970262783970213,0.7
niah_mv_v4,51,FT_K1,0.08404255319148937,0.23952580281985206,0.55
niah_mv_v4,51,FT_K3,,,0.5375
niah_mv_v4,52,DT,0.17144670050761418,0.20903851942930268,0.3333333333333333
niah_mv_v4,52,FT_K1,0.22423857868020303,0.2782930317228321,0.20833333333333334
niah_mv_v4,52,FT_K3,,,0.20833333333333334
niah_mv_v4,53,DT,0.064,0.08534162101010101,0.7375
niah_mv_v4,53,FT_K1,0.07849999999999999,0.25110288882800824,0.4625
niah_mv_v4,53,FT_K3,,,0.5
niah_mv_v4,54,DT,0.22377450980392152,0.3055051056574436,0.2875
niah_mv_v4,54,FT_K1,0.2625,0.30092308459723344,0.225
niah_mv_v4,54,FT_K3,,,0.2375
niah_mv_v4,55,DT,0.22798507462686568,0.3040688472948965,0.3
niah_mv_v4,55,FT_K1,0.2717661691542289,0.3075082311012504,0.175
niah_mv_v4,55,FT_K3,,,0.1875
niah_mv_v4,56,DT,0.05814606741573034,0.08450098695893882,0.7777777777777778
niah_mv_v4,56,FT_K1,0.07331460674157303,0.23684248602277475,0.5972222222222222
niah_mv_v4,56,FT_K3,,,0.6111111111111112
niah_mv_v4,57,DT,0.06845549738219896,0.0979840954835999,0.725
niah_mv_v4,57,FT_K1,0.09096858638743455,0.24118582564333235,0.575
niah_mv_v4,57,FT_K3,,,0.575
niah_mv_v4,58,DT,0.07819148936170213,0.09951427672184479,0.7368421052631579
niah_mv_v4,58,FT_K1,0.08617021276595745,0.24759977975361877,0.5526315789473685
niah_mv_v4,58,FT_K3,,,0.5921052631578947
niah_mv_v4,59,DT,0.06893939393939394,0.09925684982691256,0.7105263157894737
niah_mv_v4,59,FT_K1,0.09570707070707071,0.2567209195995011,0.5
niah_mv_v4,59,FT_K3,,,0.5131578947368421
niah_mv_v4,60,DT,0.21648936170212765,0.2830425175810966,0.2875
niah_mv_v4,60,FT_K1,0.2226063829787234,0.2831225587075008,0.2125
niah_mv_v4,60,FT_K3,,,0.2125
niah_mv_v4,61,DT,0.07435400516795865,0.10824665675074836,0.7105263157894737
niah_mv_v4,61,FT_K1,0.1001937984496124,0.2508583285530769,0.5789473684210527
niah_mv_v4,61,FT_K3,,,0.5789473684210527
niah_mv_v4,62,DT,0.07651515151515151,0.09594826909243573,0.7083333333333334
niah_mv_v4,62,FT_K1,0.10119047619047619,0.24187667700342472,0.5972222222222222
niah_mv_v4,62,FT_K3,,,0.5833333333333334
niah_mv_v4,63,DT,0.19947368421052633,0.25740256102262105,0.32894736842105265
niah_mv_v4,63,FT_K1,0.22157894736842104,0.2943991488348461,0.25
niah_mv_v4,63,FT_K3,,,0.25
niah_mv_v4,64,DT,0.181140350877193,0.22614123853015053,0.3194444444444444
niah_mv_v4,64,FT_K1,0.20073099415204676,0.2659763117146273,0.20833333333333334
niah_mv_v4,64,FT_K3,,,0.2222222222222222
niah_mv_v4,65,DT,0.1175742574257426,0.15537432342008536,0.725
niah_mv_v4,65,FT_K1,0.09331683168316833,0.24921035545328216,0.575
niah_mv_v4,65,FT_K3,,,0.5875
niah_mv_v4,66,DT,0.06970588235294117,0.0838491818025175,0.8055555555555556
niah_mv_v4,66,FT_K1,0.06117647058823529,0.23855563918885053,0.6111111111111112
niah_mv_v4,66,FT_K3,,,0.6111111111111112
niah_mv_v4,67,DT,0.17226775956284152,0.2127792948510428,0.32894736842105265
niah_mv_v4,67,FT_K1,0.2025956284153006,0.2639580741137709,0.2236842105263158
niah_mv_v4,67,FT_K3,,,0.23684210526315788
niah_mv_v4,68,DT,0.18376288659793816,0.23344006022283703,0.3026315789473684
niah_mv_v4,68,FT_K1,0.1948453608247423,0.2651045983337122,0.2236842105263158
niah_mv_v4,68,FT_K3,,,0.2236842105263158
niah_mv_v4,69,DT,0.05851648351648352,0.07881339748906793,0.7894736842105263
niah_mv_v4,69,FT_K1,0.0717032967032967,0.24022954201868324,0.5263157894736842
niah_mv_v4,69,FT_K3,,,0.5394736842105263
niah_mv_v4,70,DT,0.07254098360655738,0.09978957581036137,0.7
niah_mv_v4,70,FT_K1,0.07636612021857925,0.2322285582416271,0.55
niah_mv_v4,70,FT_K3,,,0.55
niah_mv_v4,71,DT,0.07154255319148936,0.09327884734330498,0.7
niah_mv_v4,71,FT_K1,0.07872340425531914,0.2390753767668227,0.5375
niah_mv_v4,71,FT_K3,,,0.5625
niah_mv_v4,72,DT,0.2556122448979592,0.3619296808408794,0.3
niah_mv_v4,72,FT_K1,0.23010204081632651,0.27594869854754134,0.225
niah_mv_v4,72,FT_K3,,,0.225
niah_mv_v4,73,DT,0.1985294117647059,0.2619761720663551,0.3157894736842105
niah_mv_v4,73,FT_K1,0.2321078431372549,0.2769519759400235,0.2236842105263158
niah_mv_v4,73,FT_K3,,,0.21052631578947367
niah_mv_v4,74,DT,0.09874517374517375,0.11884970816555958,0.6578947368421053
niah_mv_v4,74,FT_K1,0.15357142857142858,0.24533111448052441,0.5789473684210527
niah_mv_v4,74,FT_K3,,,0.5526315789473685
niah_mv_v4,75,DT,0.07977386934673367,0.09840301250988963,0.75
niah_mv_v4,75,FT_K1,0.07826633165829147,0.23698882121797094,0.5657894736842105
niah_mv_v4,75,FT_K3,,,0.5789473684210527
niah_mv_v4,76,DT,0.07589058524173029,0.10511917894160902,0.7
niah_mv_v4,76,FT_K1,0.09090330788804071,0.25340380389326544,0.5375
niah_mv_v4,76,FT_K3,,,0.55
niah_mv_v4,77,DT,0.18470149253731344,0.23117442597342927,0.3055555555555556
niah_mv_v4,77,FT_K1,0.21679104477611943,0.27337700524982755,0.20833333333333334
niah_mv_v4,77,FT_K3,,,0.2361111111111111
niah_mv_v4,78,DT,0.08743386243386245,0.12430769697272574,0.7368421052631579
niah_mv_v4,78,FT_K1,0.09193121693121693,0.24105759880424,0.5394736842105263
niah_mv_v4,78,FT_K3,,,0.5394736842105263
niah_mv_v4,79,DT,0.06533149171270718,0.09205368654657446,0.75
niah_mv_v4,79,FT_K1,0.07803867403314917,0.23494716798441137,0.5375
niah_mv_v4,79,FT_K3,,,0.55
niah_mv_v4,80,DT,0.20885416666666665,0.2819598280867001,0.3026315789473684
niah_mv_v4,80,FT_K1,0.24062499999999995,0.2782529549023251,0.18421052631578946
niah_mv_v4,80,FT_K3,,,0.18421052631578946
niah_mv_v4,81,DT,0.17380636604774535,0.21784714382395237,0.3611111111111111
niah_mv_v4,81,FT_K1,0.18096816976127322,0.26607331945831,0.25
niah_mv_v4,81,FT_K3,,,0.2638888888888889
niah_mv_v4,82,DT,0.0766304347826087,0.10540472610320901,0.6973684210526315
niah_mv_v4,82,FT_K1,0.10652173913043479,0.23932370129038208,0.5789473684210527
niah_mv_v4,82,FT_K3,,,0.5789473684210527
niah_mv_v4,83,DT,0.05994623655913979,0.08341117407958035,0.75
niah_mv_v4,83,FT_K1,0.07016129032258064,0.24600892483296716,0.5375
niah_mv_v4,83,FT_K3,,,0.5375
niah_mv_v4,84,DT,0.16854066985645932,0.2408252970455933,0.6973684210526315
niah_mv_v4,84,FT_K1,0.19677033492822962,0.263790087398888,0.5789473684210527
niah_mv_v4,84,FT_K3,,,0.5657894736842105
niah_mv_v4,85,DT,0.23669154228855724,0.33348222079971923,0.3068181818181818
niah_mv_v4,85,FT_K1,0.25012437810945276,0.27407398175235737,0.18181818181818182
niah_mv_v4,85,FT_K3,,,0.18181818181818182
niah_mv_v4,86,DT,0.06554054054054055,0.09217164203694725,0.7777777777777778
niah_mv_v4,86,FT_K1,0.0958108108108108,0.24932014655070617,0.5833333333333334
niah_mv_v4,86,FT_K3,,,0.6111111111111112
niah_mv_v4,87,DT,0.07308743169398907,0.10440889809889664,0.675
niah_mv_v4,87,FT_K1,0.10860655737704919,0.243601980601483,0.5125
niah_mv_v4,87,FT_K3,,,0.525
niah_mv_v4,88,DT,0.17976190476190473,0.22570401760218436,0.3333333333333333
niah_mv_v4,88,FT_K1,0.2361111111111111,0.2902199428088742,0.20238095238095238
niah_mv_v4,88,FT_K3,,,0.19047619047619047
niah_mv_v4,89,DT,0.17598522167487687,0.21585325002529882,0.3472222222222222
niah_mv_v4,89,FT_K1,0.2082512315270936,0.2832480862846232,0.2222222222222222
niah_mv_v4,89,FT_K3,,,0.19444444444444445
niah_mv_v4,90,DT,0.06785714285714287,0.09714624783543399,0.7105263157894737
niah_mv_v4,90,FT_K1,0.07609890109890112,0.2382909898376453,0.5394736842105263
niah_mv_v4,90,FT_K3,,,0.5789473684210527
niah_mv_v4,91,DT,0.08308080808080809,0.11174008612000146,0.7261904761904762
niah_mv_v4,91,FT_K1,0.08762626262626264,0.23827142466969303,0.5119047619047619
niah_mv_v4,91,FT_K3,,,0.4880952380952381
niah_mv_v4,92,DT,0.08757309941520468,0.11346523907670045,0.7105263157894737
niah_mv_v4,92,FT_K1,0.0793859649122807,0.24783806434005876,0.5263157894736842
niah_mv_v4,92,FT_K3,,,0.5394736842105263
niah_mv_v4,93,DT,0.07693370165745854,0.09934670836417532,0.7
niah_mv_v4,93,FT_K1,0.09185082872928177,0.24125646266325657,0.525
niah_mv_v4,93,FT_K3,,,0.525
niah_mv_v4,94,DT,0.06833333333333333,0.09494181407385797,0.7763157894736842
niah_mv_v4,94,FT_K1,0.09583333333333333,0.23883548984834913,0.5394736842105263
niah_mv_v4,94,FT_K3,,,0.5526315789473685
niah_mv_v4,95,DT,0.07228260869565217,0.10253981401776788,0.75
niah_mv_v4,95,FT_K1,0.09375,0.24542783078203634,0.5394736842105263
niah_mv_v4,95,FT_K3,,,0.5394736842105263
niah_mv_v4,96,DT,0.061033519553072624,0.08656234184975517,0.75
niah_mv_v4,96,FT_K1,0.0680167597765363,0.25067412205449613,0.5657894736842105
niah_mv_v4,96,FT_K3,,,0.5657894736842105
niah_mv_v4,97,DT,0.09654255319148937,0.12014272403775775,0.7631578947368421
niah_mv_v4,97,FT_K1,0.10425531914893618,0.24652340226752711,0.5526315789473685
niah_mv_v4,97,FT_K3,,,0.5526315789473685
niah_mv_v4,98,DT,0.06521739130434782,0.08567184896965482,0.7631578947368421
niah_mv_v4,98,FT_K1,0.06684782608695652,0.24347909837481224,0.5394736842105263
niah_mv_v4,98,FT_K3,,,0.5394736842105263
niah_mv_v4,99,DT,0.18010204081632653,0.21672478297765743,0.32894736842105265
niah_mv_v4,99,FT_K1,0.2313775510204082,0.28246068458728824,0.19736842105263158
niah_mv_v4,99,FT_K3,,,0.21052631578947367
niah_mv_v8,0,DT,0.2824626865671641,0.3745941805757995,0.17261904761904762
niah_mv_v8,0,FT_K1,0.2755597014925374,0.3181255533663664,0.11904761904761904
niah_mv_v8,0,FT_K3,,,0.1130952380952381
niah_mv_v8,1,DT,0.26843065693430657,0.3493750338344865,0.15476190476190477
niah_mv_v8,1,FT_K1,0.2755474452554745,0.3194843060670377,0.13690476190476192
niah_mv_v8,1,FT_K3,,,0.11904761904761904
niah_mv_v8,2,DT,0.12956273764258555,0.18289621773211842,0.4583333333333333
niah_mv_v8,2,FT_K1,0.14249049429657795,0.2555270955320863,0.3680555555555556
niah_mv_v8,2,FT_K3,,,0.3819444444444444
niah_mv_v8,3,DT,0.11942231075697211,0.15429080761286412,0.47368421052631576
niah_mv_v8,3,FT_K1,0.14970119521912353,0.25073109829500634,0.34868421052631576
niah_mv_v8,3,FT_K3,,,0.34868421052631576
niah_mv_v8,4,DT,0.1257936507936508,0.16775155817111476,0.48026315789473684
niah_mv_v8,4,FT_K1,0.1706349206349206,0.24590280132771158,0.35526315789473684
niah_mv_v8,4,FT_K3,,,0.34868421052631576
niah_mv_v8,5,DT,0.30481481481481476,0.4395683364733508,0.16071428571428573
niah_mv_v8,5,FT_K1,0.28796296296296303,0.3615271120721866,0.14285714285714285
niah_mv_v8,5,FT_K3,,,0.14285714285714285
niah_mv_v8,6,DT,0.26951038575667663,0.36620474751878573,0.11931818181818182
niah_mv_v8,6,FT_K1,0.3184718100890208,0.3750690851425923,0.11931818181818182
niah_mv_v8,6,FT_K3,,,0.13068181818181818
niah_mv_v8,7,DT,0.11828063241106719,0.14602808208686527,0.45394736842105265
niah_mv_v8,7,FT_K1,0.13290513833992096,0.24677019311092746,0.3618421052631579
niah_mv_v8,7,FT_K3,,,0.34868421052631576
niah_mv_v8,8,DT,0.2563167259786477,0.34532628073097194,0.16875
niah_mv_v8,8,FT_K1,0.2869217081850534,0.3702627221898919,0.125
niah_mv_v8,8,FT_K3,,,0.11875
niah_mv_v8,9,DT,0.2861731843575419,0.3827363623481103,0.125
niah_mv_v8,9,FT_K1,0.30991620111731844,0.36299114859481985,0.13815789473684212
niah_mv_v8,9,FT_K3,,,0.13157894736842105
niah_mv_v8,10,DT,0.26320224719101126,0.3477637012300837,0.11842105263157894
niah_mv_v8,10,FT_K1,0.3317415730337079,0.3912718673937924,0.13157894736842105
niah_mv_v8,10,FT_K3,,,0.13157894736842105
niah_mv_v8,11,DT,0.25314371257485024,0.33484069367769664,0.13157894736842105
niah_mv_v8,11,FT_K1,0.3333832335329342,0.39276987723015633,0.13815789473684212
niah_mv_v8,11,FT_K3,,,0.13157894736842105
niah_mv_v8,12,DT,0.1089080459770115,0.13182342159774807,0.4276315789473684
niah_mv_v8,12,FT_K1,0.13917624521072797,0.25236439714626824,0.35526315789473684
niah_mv_v8,12,FT_K3,,,0.375
niah_mv_v8,13,DT,0.2706923076923077,0.3757441347618065,0.13157894736842105
