dataset,index,method,target_mode,aggregation,view,budget_unit,fraction,eligible,gold,budget,gold_density,ceiling,random_expected_recall,recall,precision,ceiling_adjusted_recall,cutoff,cutoff_tie_size,recall_tie_low,recall_tie_high,all_body_tokens,f1,exact_match,complete_support,true_positive,predicted,token_recall,spent_tokens,unused_tokens,selected_sentences,empty_selection,fact_recall_ceiling
vt_h4_c1,25,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,337,52,34,0.1543026706231454,0.6538461538461539,0.10089020771513353,0.19230769230769232,0.29411764705882354,0.29411764705882354,37.972007751464844,43,0.019230769230769232,0.19230769230769232,,,,,,,,,,,,
vt_h4_c1,26,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,335,50,34,0.14925373134328357,0.68,0.10149253731343283,0.0,0.0,0.0,51.82640075683594,41,0.0,0.06,,,,,,,,,,,,
vt_h4_c1,27,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,334,49,34,0.1467065868263473,0.6938775510204082,0.10179640718562874,0.0,0.0,0.0,46.50364303588867,42,0.0,0.14285714285714285,,,,,,,,,,,,
vt_h4_c1,28,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,333,48,34,0.14414414414414414,0.7083333333333334,0.1021021021021021,0.2916666666666667,0.4117647058823529,0.4117647058823529,51.092315673828125,43,0.20833333333333334,0.3958333333333333,,,,,,,,,,,,
vt_h4_c1,29,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,331,46,34,0.13897280966767372,0.7391304347826086,0.1027190332326284,0.1956521739130435,0.2647058823529412,0.2647058823529412,39.96592712402344,42,0.021739130434782608,0.1956521739130435,,,,,,,,,,,,
vt_h4_c1,30,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,333,48,34,0.14414414414414414,0.7083333333333334,0.1021021021021021,0.1875,0.2647058823529412,0.2647058823529412,44.0847053527832,44,0.16666666666666666,0.375,,,,,,,,,,,,
vt_h4_c1,31,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,333,48,34,0.14414414414414414,0.7083333333333334,0.1021021021021021,0.16666666666666666,0.23529411764705882,0.23529411764705882,37.71396255493164,42,0.0,0.16666666666666666,,,,,,,,,,,,
vt_h4_c1,32,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,331,46,34,0.13897280966767372,0.7391304347826086,0.1027190332326284,0.30434782608695654,0.4117647058823529,0.4117647058823529,44.136749267578125,43,0.1956521739130435,0.391304347826087,,,,,,,,,,,,
vt_h4_c1,33,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,337,52,34,0.1543026706231454,0.6538461538461539,0.10089020771513353,0.038461538461538464,0.058823529411764705,0.058823529411764705,32.85649871826172,42,0.038461538461538464,0.19230769230769232,,,,,,,,,,,,
vt_h4_c1,34,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,335,50,34,0.14925373134328357,0.68,0.10149253731343283,0.2,0.29411764705882354,0.29411764705882354,39.92579650878906,43,0.02,0.2,,,,,,,,,,,,
vt_h4_c1,35,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,333,48,34,0.14414414414414414,0.7083333333333334,0.1021021021021021,0.3125,0.4411764705882353,0.4411764705882353,44.023590087890625,44,0.1875,0.3958333333333333,,,,,,,,,,,,
vt_h4_c1,36,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,335,50,34,0.14925373134328357,0.68,0.10149253731343283,0.2,0.29411764705882354,0.29411764705882354,32.74973678588867,42,0.04,0.2,,,,,,,,,,,,
vt_h4_c1,37,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,331,46,34,0.13897280966767372,0.7391304347826086,0.1027190332326284,0.17391304347826086,0.23529411764705882,0.23529411764705882,48.224334716796875,42,0.0,0.17391304347826086,,,,,,,,,,,,
vt_h4_c1,38,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,333,48,34,0.14414414414414414,0.7083333333333334,0.1021021021021021,0.22916666666666666,0.3235294117647059,0.3235294117647059,26.802749633789062,42,0.0625,0.22916666666666666,,,,,,,,,,,,
vt_h4_c1,39,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,331,46,34,0.13897280966767372,0.7391304347826086,0.1027190332326284,0.1956521739130435,0.2647058823529412,0.2647058823529412,36.785118103027344,42,0.021739130434782608,0.1956521739130435,,,,,,,,,,,,
vt_h4_c1,40,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,332,47,34,0.14156626506024098,0.723404255319149,0.10240963855421686,0.0,0.0,0.0,46.02354049682617,42,0.0,0.14893617021276595,,,,,,,,,,,,
vt_h4_c1,41,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,333,48,34,0.14414414414414414,0.7083333333333334,0.1021021021021021,0.1875,0.2647058823529412,0.2647058823529412,35.50688171386719,43,0.0,0.1875,,,,,,,,,,,,
vt_h4_c1,42,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,329,44,33,0.1337386018237082,0.75,0.10030395136778116,0.0,0.0,0.0,46.835025787353516,42,0.0,0.11363636363636363,,,,,,,,,,,,
vt_h4_c1,43,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,333,48,34,0.14414414414414414,0.7083333333333334,0.1021021021021021,0.20833333333333334,0.29411764705882354,0.29411764705882354,45.271488189697266,43,0.1875,0.375,,,,,,,,,,,,
vt_h4_c1,44,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,333,48,34,0.14414414414414414,0.7083333333333334,0.1021021021021021,0.1875,0.2647058823529412,0.2647058823529412,31.943708419799805,42,0.020833333333333332,0.1875,,,,,,,,,,,,
vt_h4_c1,45,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,333,48,34,0.14414414414414414,0.7083333333333334,0.1021021021021021,0.25,0.35294117647058826,0.35294117647058826,55.25345993041992,44,0.1875,0.3958333333333333,,,,,,,,,,,,
vt_h4_c1,46,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,332,47,34,0.14156626506024098,0.723404255319149,0.10240963855421686,0.19148936170212766,0.2647058823529412,0.2647058823529412,55.829097747802734,43,0.0,0.19148936170212766,,,,,,,,,,,,
vt_h4_c1,47,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,329,44,33,0.1337386018237082,0.75,0.10030395136778116,0.20454545454545456,0.2727272727272727,0.2727272727272727,41.5576171875,43,0.0,0.20454545454545456,,,,,,,,,,,,
vt_h4_c1,48,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,331,46,34,0.13897280966767372,0.7391304347826086,0.1027190332326284,0.1956521739130435,0.2647058823529412,0.2647058823529412,43.670310974121094,42,0.021739130434782608,0.1956521739130435,,,,,,,,,,,,
vt_h4_c1,49,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,332,47,34,0.14156626506024098,0.723404255319149,0.10240963855421686,0.1702127659574468,0.23529411764705882,0.23529411764705882,31.33049964904785,42,0.0,0.1702127659574468,,,,,,,,,,,,
vt_h4_c1,50,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,335,50,34,0.14925373134328357,0.68,0.10149253731343283,0.24,0.35294117647058826,0.35294117647058826,61.44087600708008,44,0.18,0.38,,,,,,,,,,,,
vt_h4_c1,51,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,329,44,33,0.1337386018237082,0.75,0.10030395136778116,0.20454545454545456,0.2727272727272727,0.2727272727272727,34.86822509765625,43,0.0,0.20454545454545456,,,,,,,,,,,,
vt_h4_c1,52,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,333,48,34,0.14414414414414414,0.7083333333333334,0.1021021021021021,0.1875,0.2647058823529412,0.2647058823529412,37.00007247924805,42,0.020833333333333332,0.1875,,,,,,,,,,,,
vt_h4_c1,53,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,333,48,34,0.14414414414414414,0.7083333333333334,0.1021021021021021,0.20833333333333334,0.29411764705882354,0.29411764705882354,52.12144088745117,44,0.1875,0.3958333333333333,,,,,,,,,,,,
vt_h4_c1,54,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,330,45,33,0.13636363636363635,0.7333333333333333,0.1,0.17777777777777778,0.24242424242424243,0.24242424242424243,41.608585357666016,42,0.0,0.17777777777777778,,,,,,,,,,,,
vt_h4_c1,55,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,334,49,34,0.1467065868263473,0.6938775510204082,0.10179640718562874,0.20408163265306123,0.29411764705882354,0.29411764705882354,30.068143844604492,43,0.02040816326530612,0.20408163265306123,,,,,,,,,,,,
vt_h4_c1,56,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,333,48,34,0.14414414414414414,0.7083333333333334,0.1021021021021021,0.16666666666666666,0.23529411764705882,0.23529411764705882,33.84403991699219,42,0.0,0.16666666666666666,,,,,,,,,,,,
vt_h4_c1,57,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,333,48,34,0.14414414414414414,0.7083333333333334,0.1021021021021021,0.3125,0.4411764705882353,0.4411764705882353,56.43014144897461,43,0.1875,0.375,,,,,,,,,,,,
vt_h4_c1,58,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,331,46,34,0.13897280966767372,0.7391304347826086,0.1027190332326284,0.1956521739130435,0.2647058823529412,0.2647058823529412,38.83106231689453,43,0.0,0.1956521739130435,,,,,,,,,,,,
vt_h4_c1,59,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,330,45,33,0.13636363636363635,0.7333333333333333,0.1,0.08888888888888889,0.12121212121212122,0.12121212121212122,34.75823974609375,42,0.0,0.2,,,,,,,,,,,,
vt_h4_c1,60,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,333,48,34,0.14414414414414414,0.7083333333333334,0.1021021021021021,0.20833333333333334,0.29411764705882354,0.29411764705882354,32.80638122558594,42,0.08333333333333333,0.25,,,,,,,,,,,,
vt_h4_c1,61,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,334,49,34,0.1467065868263473,0.6938775510204082,0.10179640718562874,0.14285714285714285,0.20588235294117646,0.20588235294117646,43.414119720458984,42,0.0,0.14285714285714285,,,,,,,,,,,,
vt_h4_c1,62,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,333,48,34,0.14414414414414414,0.7083333333333334,0.1021021021021021,0.20833333333333334,0.29411764705882354,0.29411764705882354,45.80126953125,44,0.16666666666666666,0.375,,,,,,,,,,,,
vt_h4_c1,63,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,336,51,34,0.15178571428571427,0.6666666666666666,0.10119047619047619,0.19607843137254902,0.29411764705882354,0.29411764705882354,48.6707878112793,43,0.19607843137254902,0.37254901960784315,,,,,,,,,,,,
vt_h4_c1,64,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,332,47,34,0.14156626506024098,0.723404255319149,0.10240963855421686,0.23404255319148937,0.3235294117647059,0.3235294117647059,23.914026260375977,42,0.06382978723404255,0.23404255319148937,,,,,,,,,,,,
vt_h4_c1,65,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,333,48,34,0.14414414414414414,0.7083333333333334,0.1021021021021021,0.1875,0.2647058823529412,0.2647058823529412,31.58566665649414,43,0.10416666666666667,0.2916666666666667,,,,,,,,,,,,
vt_h4_c1,66,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,332,47,34,0.14156626506024098,0.723404255319149,0.10240963855421686,0.2127659574468085,0.29411764705882354,0.29411764705882354,48.580528259277344,43,0.02127659574468085,0.2127659574468085,,,,,,,,,,,,
vt_h4_c1,67,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,333,48,34,0.14414414414414414,0.7083333333333334,0.1021021021021021,0.1875,0.2647058823529412,0.2647058823529412,31.637636184692383,43,0.10416666666666667,0.2916666666666667,,,,,,,,,,,,
vt_h4_c1,68,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,334,49,34,0.1467065868263473,0.6938775510204082,0.10179640718562874,0.1836734693877551,0.2647058823529412,0.2647058823529412,37.98194122314453,43,0.0,0.1836734693877551,,,,,,,,,,,,
vt_h4_c1,69,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,333,48,34,0.14414414414414414,0.7083333333333334,0.1021021021021021,0.1875,0.2647058823529412,0.2647058823529412,42.8602180480957,43,0.0,0.1875,,,,,,,,,,,,
vt_h4_c1,70,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,336,51,34,0.15178571428571427,0.6666666666666666,0.10119047619047619,0.17647058823529413,0.2647058823529412,0.2647058823529412,29.718494415283203,42,0.0196078431372549,0.17647058823529413,,,,,,,,,,,,
vt_h4_c1,71,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,331,46,34,0.13897280966767372,0.7391304347826086,0.1027190332326284,0.1956521739130435,0.2647058823529412,0.2647058823529412,37.02924728393555,42,0.021739130434782608,0.1956521739130435,,,,,,,,,,,,
vt_h4_c1,72,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,335,50,34,0.14925373134328357,0.68,0.10149253731343283,0.22,0.3235294117647059,0.3235294117647059,51.59925079345703,44,0.18,0.38,,,,,,,,,,,,
vt_h4_c1,73,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,333,48,34,0.14414414414414414,0.7083333333333334,0.1021021021021021,0.0,0.0,0.0,39.41722869873047,42,0.0,0.125,,,,,,,,,,,,
vt_h4_c1,74,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,333,48,34,0.14414414414414414,0.7083333333333334,0.1021021021021021,0.1875,0.2647058823529412,0.2647058823529412,34.57643127441406,42,0.020833333333333332,0.1875,,,,,,,,,,,,
vt_h4_c1,75,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,329,44,33,0.1337386018237082,0.75,0.10030395136778116,0.2727272727272727,0.36363636363636365,0.36363636363636365,48.657691955566406,42,0.1590909090909091,0.36363636363636365,,,,,,,,,,,,
vt_h4_c1,76,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,331,46,34,0.13897280966767372,0.7391304347826086,0.1027190332326284,0.1956521739130435,0.2647058823529412,0.2647058823529412,43.93836975097656,43,0.0,0.1956521739130435,,,,,,,,,,,,
vt_h4_c1,77,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,333,48,34,0.14414414414414414,0.7083333333333334,0.1021021021021021,0.1875,0.2647058823529412,0.2647058823529412,35.54499435424805,43,0.0,0.1875,,,,,,,,,,,,
vt_h4_c1,78,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,335,50,34,0.14925373134328357,0.68,0.10149253731343283,0.18,0.2647058823529412,0.2647058823529412,42.25809097290039,44,0.18,0.38,,,,,,,,,,,,
vt_h4_c1,79,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,334,49,34,0.1467065868263473,0.6938775510204082,0.10179640718562874,0.20408163265306123,0.29411764705882354,0.29411764705882354,29.00613021850586,42,0.04081632653061224,0.20408163265306123,,,,,,,,,,,,
vt_h4_c1,80,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,331,46,34,0.13897280966767372,0.7391304347826086,0.1027190332326284,0.32608695652173914,0.4411764705882353,0.4411764705882353,52.15804672241211,43,0.21739130434782608,0.41304347826086957,,,,,,,,,,,,
vt_h4_c1,81,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,333,48,34,0.14414414414414414,0.7083333333333334,0.1021021021021021,0.1875,0.2647058823529412,0.2647058823529412,41.96141052246094,42,0.020833333333333332,0.1875,,,,,,,,,,,,
vt_h4_c1,82,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,334,49,34,0.1467065868263473,0.6938775510204082,0.10179640718562874,0.20408163265306123,0.29411764705882354,0.29411764705882354,35.036930084228516,42,0.04081632653061224,0.20408163265306123,,,,,,,,,,,,
vt_h4_c1,83,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,332,47,34,0.14156626506024098,0.723404255319149,0.10240963855421686,0.0,0.0,0.0,37.059669494628906,42,0.0,0.1276595744680851,,,,,,,,,,,,
vt_h4_c1,84,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,329,44,33,0.1337386018237082,0.75,0.10030395136778116,0.20454545454545456,0.2727272727272727,0.2727272727272727,40.48857498168945,42,0.0,0.20454545454545456,,,,,,,,,,,,
vt_h4_c1,85,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,332,47,34,0.14156626506024098,0.723404255319149,0.10240963855421686,0.0,0.0,0.0,38.62245559692383,42,0.0,0.1276595744680851,,,,,,,,,,,,
vt_h4_c1,86,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,332,47,34,0.14156626506024098,0.723404255319149,0.10240963855421686,0.1702127659574468,0.23529411764705882,0.23529411764705882,38.48752975463867,43,0.0,0.1702127659574468,,,,,,,,,,,,
vt_h4_c1,87,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,329,44,33,0.1337386018237082,0.75,0.10030395136778116,0.18181818181818182,0.24242424242424243,0.24242424242424243,37.44453048706055,42,0.0,0.18181818181818182,,,,,,,,,,,,
vt_h4_c1,88,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,331,46,34,0.13897280966767372,0.7391304347826086,0.1027190332326284,0.32608695652173914,0.4411764705882353,0.4411764705882353,37.169525146484375,43,0.17391304347826086,0.3695652173913043,,,,,,,,,,,,
vt_h4_c1,89,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,329,44,33,0.1337386018237082,0.75,0.10030395136778116,0.20454545454545456,0.2727272727272727,0.2727272727272727,33.1049919128418,41,0.022727272727272728,0.20454545454545456,,,,,,,,,,,,
vt_h4_c1,90,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,331,46,34,0.13897280966767372,0.7391304347826086,0.1027190332326284,0.1956521739130435,0.2647058823529412,0.2647058823529412,31.72122573852539,42,0.021739130434782608,0.1956521739130435,,,,,,,,,,,,
vt_h4_c1,91,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,331,46,34,0.13897280966767372,0.7391304347826086,0.1027190332326284,0.1956521739130435,0.2647058823529412,0.2647058823529412,33.76826095581055,43,0.0,0.1956521739130435,,,,,,,,,,,,
vt_h4_c1,92,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,333,48,34,0.14414414414414414,0.7083333333333334,0.1021021021021021,0.1875,0.2647058823529412,0.2647058823529412,27.676002502441406,43,0.0,0.1875,,,,,,,,,,,,
vt_h4_c1,93,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,331,46,34,0.13897280966767372,0.7391304347826086,0.1027190332326284,0.32608695652173914,0.4411764705882353,0.4411764705882353,39.307945251464844,43,0.17391304347826086,0.3695652173913043,,,,,,,,,,,,
vt_h4_c1,94,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,336,51,34,0.15178571428571427,0.6666666666666666,0.10119047619047619,0.19607843137254902,0.29411764705882354,0.29411764705882354,28.376874923706055,43,0.0196078431372549,0.19607843137254902,,,,,,,,,,,,
vt_h4_c1,95,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,331,46,34,0.13897280966767372,0.7391304347826086,0.1027190332326284,0.10869565217391304,0.14705882352941177,0.14705882352941177,34.139156341552734,42,0.0,0.10869565217391304,,,,,,,,,,,,
vt_h4_c1,96,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,329,44,33,0.1337386018237082,0.75,0.10030395136778116,0.20454545454545456,0.2727272727272727,0.2727272727272727,31.320573806762695,43,0.0,0.20454545454545456,,,,,,,,,,,,
vt_h4_c1,97,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,330,45,33,0.13636363636363635,0.7333333333333333,0.1,0.2222222222222222,0.30303030303030304,0.30303030303030304,37.72224044799805,43,0.0,0.2222222222222222,,,,,,,,,,,,
vt_h4_c1,98,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,331,46,34,0.13897280966767372,0.7391304347826086,0.1027190332326284,0.21739130434782608,0.29411764705882354,0.29411764705882354,32.38916778564453,43,0.10869565217391304,0.30434782608695654,,,,,,,,,,,,
vt_h4_c1,99,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,331,46,34,0.13897280966767372,0.7391304347826086,0.1027190332326284,0.17391304347826086,0.23529411764705882,0.23529411764705882,41.178733825683594,42,0.0,0.17391304347826086,,,,,,,,,,,,
vt_h4_c1,0,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.1,336,51,34,0.15178571428571427,0.6666666666666666,0.10119047619047619,0.0,0.0,0.0,47.4674186706543,42,0.0,0.09803921568627451,,,,,,,,,,,,
vt_h4_c1,1,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.1,333,48,34,0.14414414414414414,0.7083333333333334,0.1021021021021021,0.20833333333333334,0.29411764705882354,0.29411764705882354,58.7243537902832,43,0.14583333333333334,0.3333333333333333,,,,,,,,,,,,
vt_h4_c1,2,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.1,331,46,34,0.13897280966767372,0.7391304347826086,0.1027190332326284,0.1956521739130435,0.2647058823529412,0.2647058823529412,49.371795654296875,42,0.021739130434782608,0.1956521739130435,,,,,,,,,,,,
vt_h4_c1,3,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.1,332,47,34,0.14156626506024098,0.723404255319149,0.10240963855421686,0.1702127659574468,0.23529411764705882,0.23529411764705882,56.558109283447266,42,0.0,0.1702127659574468,,,,,,,,,,,,
vt_h4_c1,4,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.1,337,52,34,0.1543026706231454,0.6538461538461539,0.10089020771513353,0.19230769230769232,0.29411764705882354,0.29411764705882354,62.86622619628906,41,0.057692307692307696,0.19230769230769232,,,,,,,,,,,,
vt_h4_c1,5,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.1,331,46,34,0.13897280966767372,0.7391304347826086,0.1027190332326284,0.17391304347826086,0.23529411764705882,0.23529411764705882,42.2457389831543,42,0.0,0.17391304347826086,,,,,,,,,,,,
vt_h4_c1,6,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.1,331,46,34,0.13897280966767372,0.7391304347826086,0.1027190332326284,0.0,0.0,0.0,41.94243240356445,42,0.0,0.08695652173913043,,,,,,,,,,,,
vt_h4_c1,7,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.1,330,45,33,0.13636363636363635,0.7333333333333333,0.1,0.24444444444444444,0.3333333333333333,0.3333333333333333,75.67710876464844,43,0.022222222222222223,0.24444444444444444,,,,,,,,,,,,
vt_h4_c1,8,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.1,331,46,34,0.13897280966767372,0.7391304347826086,0.1027190332326284,0.17391304347826086,0.23529411764705882,0.23529411764705882,54.00143051147461,42,0.0,0.17391304347826086,,,,,,,,,,,,
vt_h4_c1,9,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.1,334,49,34,0.1467065868263473,0.6938775510204082,0.10179640718562874,0.30612244897959184,0.4411764705882353,0.4411764705882353,60.549766540527344,44,0.14285714285714285,0.3469387755102041,,,,,,,,,,,,
vt_h4_c1,10,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.1,331,46,34,0.13897280966767372,0.7391304347826086,0.1027190332326284,0.1956521739130435,0.2647058823529412,0.2647058823529412,50.43369674682617,43,0.0,0.1956521739130435,,,,,,,,,,,,
vt_h4_c1,11,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.1,333,48,34,0.14414414414414414,0.7083333333333334,0.1021021021021021,0.22916666666666666,0.3235294117647059,0.3235294117647059,31.983482360839844,42,0.0625,0.22916666666666666,,,,,,,,,,,,
vt_h4_c1,12,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.1,339,54,34,0.1592920353982301,0.6296296296296297,0.10029498525073746,0.2777777777777778,0.4411764705882353,0.4411764705882353,53.64507293701172,45,0.12962962962962962,0.3333333333333333,,,,,,,,,,,,
vt_h4_c1,13,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.1,333,48,34,0.14414414414414414,0.7083333333333334,0.1021021021021021,0.22916666666666666,0.3235294117647059,0.3235294117647059,30.336854934692383,42,0.0625,0.22916666666666666,,,,,,,,,,,,
vt_h4_c1,14,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.1,337,52,34,0.1543026706231454,0.6538461538461539,0.10089020771513353,0.17307692307692307,0.2647058823529412,0.2647058823529412,46.68286895751953,44,0.019230769230769232,0.21153846153846154,,,,,,,,,,,,
vt_h4_c1,15,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.1,331,46,34,0.13897280966767372,0.7391304347826086,0.1027190332326284,0.1956521739130435,0.2647058823529412,0.2647058823529412,39.40420150756836,43,0.0,0.1956521739130435,,,,,,,,,,,,
vt_h4_c1,16,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.1,331,46,34,0.13897280966767372,0.7391304347826086,0.1027190332326284,0.1956521739130435,0.2647058823529412,0.2647058823529412,53.549381256103516,42,0.021739130434782608,0.1956521739130435,,,,,,,,,,,,
vt_h4_c1,17,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.1,329,44,33,0.1337386018237082,0.75,0.10030395136778116,0.2727272727272727,0.36363636363636365,0.36363636363636365,32.26258087158203,43,0.045454545454545456,0.2727272727272727,,,,,,,,,,,,
vt_h4_c1,18,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.1,330,45,33,0.13636363636363635,0.7333333333333333,0.1,0.022222222222222223,0.030303030303030304,0.030303030303030304,49.455867767333984,41,0.0,0.06666666666666667,,,,,,,,,,,,
vt_h4_c1,19,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.1,334,49,34,0.1467065868263473,0.6938775510204082,0.10179640718562874,0.22448979591836735,0.3235294117647059,0.3235294117647059,59.16886520385742,42,0.061224489795918366,0.22448979591836735,,,,,,,,,,,,
vt_h4_c1,20,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.1,332,47,34,0.14156626506024098,0.723404255319149,0.10240963855421686,0.19148936170212766,0.2647058823529412,0.2647058823529412,54.45736312866211,42,0.02127659574468085,0.19148936170212766,,,,,,,,,,,,
vt_h4_c1,21,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.1,335,50,34,0.14925373134328357,0.68,0.10149253731343283,0.18,0.2647058823529412,0.2647058823529412,60.802146911621094,42,0.02,0.18,,,,,,,,,,,,
vt_h4_c1,22,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.1,334,49,34,0.1467065868263473,0.6938775510204082,0.10179640718562874,0.1836734693877551,0.2647058823529412,0.2647058823529412,58.66105270385742,43,0.0,0.1836734693877551,,,,,,,,,,,,
vt_h4_c1,23,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.1,335,50,34,0.14925373134328357,0.68,0.10149253731343283,0.2,0.29411764705882354,0.29411764705882354,51.0252685546875,42,0.04,0.2,,,,,,,,,,,,
vt_h4_c1,24,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.1,333,48,34,0.14414414414414414,0.7083333333333334,0.1021021021021021,0.20833333333333334,0.29411764705882354,0.29411764705882354,56.057254791259766,42,0.041666666666666664,0.20833333333333334,,,,,,,,,,,,
